f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,output
-0.0536687405015067,0.0,-0.5684578156079716,76.3768,621.121,578.879,483.577,716.423,100.0,100.0,-0.0536687405015067,0.0,-0.5684578156079716,76.3768,621.121,578.879,483.577,716.423,100.0,100.0,-0.0536687405015067,1097.69,-1.0603924949188328,86.5081,586.755,613.245,505.68,694.32,100.0,100.0,-0.0536687405015067,0.0,-1.0629073879267696,86.5454,586.616,613.384,505.852,694.148,100.0,100.0,-0.7500551220340985,130.516,-1.049043486813913,90.5847,583.705,616.295,502.795,697.205,100.0,100.0,-0.7500551220340985,71.3253,-1.0089739874393149,85.3425,590.013,609.987,502.478,697.522,100.0,100.0,-0.7500551220340985,36.4278,-0.969012616558345,82.8048,593.979,606.021,501.065,698.935,100.0,100.0,-0.7500551220340985,0.0,-0.969012616558345,82.8048,593.979,606.021,501.065,698.935,100.0,100.0,-0.7500551220340985,67.3526,-1.083362849249016,77.3992,593.852,606.148,511.692,688.308,100.0,100.0,-1.0833628492490155,0.0,-1.204633223939631,77.53,589.847,610.153,520.184,679.816,100.0,100.0,-1.2240974060442358
-0.0536687405015067,0.0,-0.5684578156079716,76.3768,621.121,578.879,483.577,716.423,100.0,100.0,-0.0536687405015067,1097.69,-1.0603924949188328,86.5081,586.755,613.245,505.68,694.32,100.0,100.0,-0.0536687405015067,0.0,-1.0629073879267696,86.5454,586.616,613.384,505.852,694.148,100.0,100.0,-0.7500551220340985,130.516,-1.049043486813913,90.5847,583.705,616.295,502.795,697.205,100.0,100.0,-0.7500551220340985,71.3253,-1.0089739874393149,85.3425,590.013,609.987,502.478,697.522,100.0,100.0,-0.7500551220340985,36.4278,-0.969012616558345,82.8048,593.979,606.021,501.065,698.935,100.0,100.0,-0.7500551220340985,0.0,-0.969012616558345,82.8048,593.979,606.021,501.065,698.935,100.0,100.0,-0.7500551220340985,67.3526,-1.083362849249016,77.3992,593.852,606.148,511.692,688.308,100.0,100.0,-1.0833628492490155,0.0,-1.204633223939631,77.53,589.847,610.153,520.184,679.816,100.0,100.0,-1.204633223939631,0.0,-1.2240974060442358,77.0236,589.797,610.203,521.77,678.23,100.0,100.0,-1.2171990868067584
-0.0536687405015067,1097.69,-1.0603924949188328,86.5081,586.755,613.245,505.68,694.32,100.0,100.0,-0.0536687405015067,0.0,-1.0629073879267696,86.5454,586.616,613.384,505.852,694.148,100.0,100.0,-0.7500551220340985,130.516,-1.049043486813913,90.5847,583.705,616.295,502.795,697.205,100.0,100.0,-0.7500551220340985,71.3253,-1.0089739874393149,85.3425,590.013,609.987,502.478,697.522,100.0,100.0,-0.7500551220340985,36.4278,-0.969012616558345,82.8048,593.979,606.021,501.065,698.935,100.0,100.0,-0.7500551220340985,0.0,-0.969012616558345,82.8048,593.979,606.021,501.065,698.935,100.0,100.0,-0.7500551220340985,67.3526,-1.083362849249016,77.3992,593.852,606.148,511.692,688.308,100.0,100.0,-1.0833628492490155,0.0,-1.204633223939631,77.53,589.847,610.153,520.184,679.816,100.0,100.0,-1.204633223939631,0.0,-1.2240974060442358,77.0236,589.797,610.203,521.77,678.23,100.0,100.0,-1.2240974060442351,150.0,-1.2171990868067584,85.7686,581.775,618.225,518.243,681.757,100.0,100.0,-1.2166698856969709
-0.0536687405015067,0.0,-1.0629073879267696,86.5454,586.616,613.384,505.852,694.148,100.0,100.0,-0.7500551220340985,130.516,-1.049043486813913,90.5847,583.705,616.295,502.795,697.205,100.0,100.0,-0.7500551220340985,71.3253,-1.0089739874393149,85.3425,590.013,609.987,502.478,697.522,100.0,100.0,-0.7500551220340985,36.4278,-0.969012616558345,82.8048,593.979,606.021,501.065,698.935,100.0,100.0,-0.7500551220340985,0.0,-0.969012616558345,82.8048,593.979,606.021,501.065,698.935,100.0,100.0,-0.7500551220340985,67.3526,-1.083362849249016,77.3992,593.852,606.148,511.692,688.308,100.0,100.0,-1.0833628492490155,0.0,-1.204633223939631,77.53,589.847,610.153,520.184,679.816,100.0,100.0,-1.204633223939631,0.0,-1.2240974060442358,77.0236,589.797,610.203,521.77,678.23,100.0,100.0,-1.2240974060442351,150.0,-1.2171990868067584,85.7686,581.775,618.225,518.243,681.757,100.0,100.0,-1.2171990868067584,150.0,-1.2166698856969709,113.735,555.56,644.44,508.502,691.498,100.0,100.0,-1.2166764222439934
-0.7500551220340985,130.516,-1.049043486813913,90.5847,583.705,616.295,502.795,697.205,100.0,100.0,-0.7500551220340985,71.3253,-1.0089739874393149,85.3425,590.013,609.987,502.478,697.522,100.0,100.0,-0.7500551220340985,36.4278,-0.969012616558345,82.8048,593.979,606.021,501.065,698.935,100.0,100.0,-0.7500551220340985,0.0,-0.969012616558345,82.8048,593.979,606.021,501.065,698.935,100.0,100.0,-0.7500551220340985,67.3526,-1.083362849249016,77.3992,593.852,606.148,511.692,688.308,100.0,100.0,-1.0833628492490155,0.0,-1.204633223939631,77.53,589.847,610.153,520.184,679.816,100.0,100.0,-1.204633223939631,0.0,-1.2240974060442358,77.0236,589.797,610.203,521.77,678.23,100.0,100.0,-1.2240974060442351,150.0,-1.2171990868067584,85.7686,581.775,618.225,518.243,681.757,100.0,100.0,-1.2171990868067584,150.0,-1.2166698856969709,113.735,555.56,644.44,508.502,691.498,100.0,100.0,-1.2166698856969702,150.0,-1.2166764222439934,131.777,538.637,661.363,502.247,697.753,100.0,100.0,-1.2166762739057084
-0.7500551220340985,71.3253,-1.0089739874393149,85.3425,590.013,609.987,502.478,697.522,100.0,100.0,-0.7500551220340985,36.4278,-0.969012616558345,82.8048,593.979,606.021,501.065,698.935,100.0,100.0,-0.7500551220340985,0.0,-0.969012616558345,82.8048,593.979,606.021,501.065,698.935,100.0,100.0,-0.7500551220340985,67.3526,-1.083362849249016,77.3992,593.852,606.148,511.692,688.308,100.0,100.0,-1.0833628492490155,0.0,-1.204633223939631,77.53,589.847,610.153,520.184,679.816,100.0,100.0,-1.204633223939631,0.0,-1.2240974060442358,77.0236,589.797,610.203,521.77,678.23,100.0,100.0,-1.2240974060442351,150.0,-1.2171990868067584,85.7686,581.775,618.225,518.243,681.757,100.0,100.0,-1.2171990868067584,150.0,-1.2166698856969709,113.735,555.56,644.44,508.502,691.498,100.0,100.0,-1.2166698856969702,150.0,-1.2166764222439934,131.777,538.637,661.363,502.247,697.753,100.0,100.0,-1.2166698856969702,150.0,-1.2166762739057084,145.329,525.926,674.074,497.547,702.453,100.0,100.0,-1.2166758019886996
-0.7500551220340985,36.4278,-0.969012616558345,82.8048,593.979,606.021,501.065,698.935,100.0,100.0,-0.7500551220340985,0.0,-0.969012616558345,82.8048,593.979,606.021,501.065,698.935,100.0,100.0,-0.7500551220340985,67.3526,-1.083362849249016,77.3992,593.852,606.148,511.692,688.308,100.0,100.0,-1.0833628492490155,0.0,-1.204633223939631,77.53,589.847,610.153,520.184,679.816,100.0,100.0,-1.204633223939631,0.0,-1.2240974060442358,77.0236,589.797,610.203,521.77,678.23,100.0,100.0,-1.2240974060442351,150.0,-1.2171990868067584,85.7686,581.775,618.225,518.243,681.757,100.0,100.0,-1.2171990868067584,150.0,-1.2166698856969709,113.735,555.56,644.44,508.502,691.498,100.0,100.0,-1.2166698856969702,150.0,-1.2166764222439934,131.777,538.637,661.363,502.247,697.753,100.0,100.0,-1.2166698856969702,150.0,-1.2166762739057084,145.329,525.926,674.074,497.547,702.453,100.0,100.0,-1.2166698856969702,150.0,-1.2166758019886996,158.676,513.407,686.593,492.919,707.081,100.0,100.0,-1.21667533272677
-0.7500551220340985,0.0,-0.969012616558345,82.8048,593.979,606.021,501.065,698.935,100.0,100.0,-0.7500551220340985,67.3526,-1.083362849249016,77.3992,593.852,606.148,511.692,688.308,100.0,100.0,-1.0833628492490155,0.0,-1.204633223939631,77.53,589.847,610.153,520.184,679.816,100.0,100.0,-1.204633223939631,0.0,-1.2240974060442358,77.0236,589.797,610.203,521.77,678.23,100.0,100.0,-1.2240974060442351,150.0,-1.2171990868067584,85.7686,581.775,618.225,518.243,681.757,100.0,100.0,-1.2171990868067584,150.0,-1.2166698856969709,113.735,555.56,644.44,508.502,691.498,100.0,100.0,-1.2166698856969702,150.0,-1.2166764222439934,131.777,538.637,661.363,502.247,697.753,100.0,100.0,-1.2166698856969702,150.0,-1.2166762739057084,145.329,525.926,674.074,497.547,702.453,100.0,100.0,-1.2166698856969702,150.0,-1.2166758019886996,158.676,513.407,686.593,492.919,707.081,100.0,100.0,-1.2166698856969702,150.0,-1.21667533272677,172.628,500.32,699.68,488.081,711.919,100.0,100.0,-1.21667533272677
-0.7500551220340985,67.3526,-1.083362849249016,77.3992,593.852,606.148,511.692,688.308,100.0,100.0,-1.0833628492490155,0.0,-1.204633223939631,77.53,589.847,610.153,520.184,679.816,100.0,100.0,-1.204633223939631,0.0,-1.2240974060442358,77.0236,589.797,610.203,521.77,678.23,100.0,100.0,-1.2240974060442351,150.0,-1.2171990868067584,85.7686,581.775,618.225,518.243,681.757,100.0,100.0,-1.2171990868067584,150.0,-1.2166698856969709,113.735,555.56,644.44,508.502,691.498,100.0,100.0,-1.2166698856969702,150.0,-1.2166764222439934,131.777,538.637,661.363,502.247,697.753,100.0,100.0,-1.2166698856969702,150.0,-1.2166762739057084,145.329,525.926,674.074,497.547,702.453,100.0,100.0,-1.2166698856969702,150.0,-1.2166758019886996,158.676,513.407,686.593,492.919,707.081,100.0,100.0,-1.2166698856969702,150.0,-1.21667533272677,172.628,500.32,699.68,488.081,711.919,100.0,100.0,-1.2166698856969702,0.0,-1.21667533272677,172.628,500.32,699.68,488.081,711.919,100.0,100.0,-1.21667533272677
-1.0833628492490155,0.0,-1.204633223939631,77.53,589.847,610.153,520.184,679.816,100.0,100.0,-1.204633223939631,0.0,-1.2240974060442358,77.0236,589.797,610.203,521.77,678.23,100.0,100.0,-1.2240974060442351,150.0,-1.2171990868067584,85.7686,581.775,618.225,518.243,681.757,100.0,100.0,-1.2171990868067584,150.0,-1.2166698856969709,113.735,555.56,644.44,508.502,691.498,100.0,100.0,-1.2166698856969702,150.0,-1.2166764222439934,131.777,538.637,661.363,502.247,697.753,100.0,100.0,-1.2166698856969702,150.0,-1.2166762739057084,145.329,525.926,674.074,497.547,702.453,100.0,100.0,-1.2166698856969702,150.0,-1.2166758019886996,158.676,513.407,686.593,492.919,707.081,100.0,100.0,-1.2166698856969702,150.0,-1.21667533272677,172.628,500.32,699.68,488.081,711.919,100.0,100.0,-1.2166698856969702,0.0,-1.21667533272677,172.628,500.32,699.68,488.081,711.919,100.0,100.0,-1.2166698856969702,0.0,-1.21667533272677,172.628,500.32,699.68,488.081,711.919,100.0,100.0,-1.2332567767839444
-1.204633223939631,0.0,-1.2240974060442358,77.0236,589.797,610.203,521.77,678.23,100.0,100.0,-1.2240974060442351,150.0,-1.2171990868067584,85.7686,581.775,618.225,518.243,681.757,100.0,100.0,-1.2171990868067584,150.0,-1.2166698856969709,113.735,555.56,644.44,508.502,691.498,100.0,100.0,-1.2166698856969702,150.0,-1.2166764222439934,131.777,538.637,661.363,502.247,697.753,100.0,100.0,-1.2166698856969702,150.0,-1.2166762739057084,145.329,525.926,674.074,497.547,702.453,100.0,100.0,-1.2166698856969702,150.0,-1.2166758019886996,158.676,513.407,686.593,492.919,707.081,100.0,100.0,-1.2166698856969702,150.0,-1.21667533272677,172.628,500.32,699.68,488.081,711.919,100.0,100.0,-1.2166698856969702,0.0,-1.21667533272677,172.628,500.32,699.68,488.081,711.919,100.0,100.0,-1.2166698856969702,0.0,-1.21667533272677,172.628,500.32,699.68,488.081,711.919,100.0,100.0,-1.2166698856969702,788.337,-1.2332567767839444,93.9726,573.567,626.433,516.822,683.178,100.0,100.0,-1.2385184410457588
-1.2240974060442351,150.0,-1.2171990868067584,85.7686,581.775,618.225,518.243,681.757,100.0,100.0,-1.2171990868067584,150.0,-1.2166698856969709,113.735,555.56,644.44,508.502,691.498,100.0,100.0,-1.2166698856969702,150.0,-1.2166764222439934,131.777,538.637,661.363,502.247,697.753,100.0,100.0,-1.2166698856969702,150.0,-1.2166762739057084,145.329,525.926,674.074,497.547,702.453,100.0,100.0,-1.2166698856969702,150.0,-1.2166758019886996,158.676,513.407,686.593,492.919,707.081,100.0,100.0,-1.2166698856969702,150.0,-1.21667533272677,172.628,500.32,699.68,488.081,711.919,100.0,100.0,-1.2166698856969702,0.0,-1.21667533272677,172.628,500.32,699.68,488.081,711.919,100.0,100.0,-1.2166698856969702,0.0,-1.21667533272677,172.628,500.32,699.68,488.081,711.919,100.0,100.0,-1.2166698856969702,788.337,-1.2332567767839444,93.9726,573.567,626.433,516.822,683.178,100.0,100.0,-1.2332567767839442,0.0,-1.2385184410457588,77.0274,589.423,610.577,522.816,677.184,100.0,100.0,-1.289682545519778
-1.2171990868067584,150.0,-1.2166698856969709,113.735,555.56,644.44,508.502,691.498,100.0,100.0,-1.2166698856969702,150.0,-1.2166764222439934,131.777,538.637,661.363,502.247,697.753,100.0,100.0,-1.2166698856969702,150.0,-1.2166762739057084,145.329,525.926,674.074,497.547,702.453,100.0,100.0,-1.2166698856969702,150.0,-1.2166758019886996,158.676,513.407,686.593,492.919,707.081,100.0,100.0,-1.2166698856969702,150.0,-1.21667533272677,172.628,500.32,699.68,488.081,711.919,100.0,100.0,-1.2166698856969702,0.0,-1.21667533272677,172.628,500.32,699.68,488.081,711.919,100.0,100.0,-1.2166698856969702,0.0,-1.21667533272677,172.628,500.32,699.68,488.081,711.919,100.0,100.0,-1.2166698856969702,788.337,-1.2332567767839444,93.9726,573.567,626.433,516.822,683.178,100.0,100.0,-1.2332567767839442,0.0,-1.2385184410457588,77.0274,589.423,610.577,522.816,677.184,100.0,100.0,-1.2385184410457588,0.0,-1.289682545519778,77.0679,588.195,611.805,526.562,673.438,100.0,100.0,-1.2995880332967156
-1.2166698856969702,150.0,-1.2166764222439934,131.777,538.637,661.363,502.247,697.753,100.0,100.0,-1.2166698856969702,150.0,-1.2166762739057084,145.329,525.926,674.074,497.547,702.453,100.0,100.0,-1.2166698856969702,150.0,-1.2166758019886996,158.676,513.407,686.593,492.919,707.081,100.0,100.0,-1.2166698856969702,150.0,-1.21667533272677,172.628,500.32,699.68,488.081,711.919,100.0,100.0,-1.2166698856969702,0.0,-1.21667533272677,172.628,500.32,699.68,488.081,711.919,100.0,100.0,-1.2166698856969702,0.0,-1.21667533272677,172.628,500.32,699.68,488.081,711.919,100.0,100.0,-1.2166698856969702,788.337,-1.2332567767839444,93.9726,573.567,626.433,516.822,683.178,100.0,100.0,-1.2332567767839442,0.0,-1.2385184410457588,77.0274,589.423,610.577,522.816,677.184,100.0,100.0,-1.2385184410457588,0.0,-1.289682545519778,77.0679,588.195,611.805,526.562,673.438,100.0,100.0,-1.2896825455197782,0.0,-1.2995880332967156,76.7082,588.333,611.667,527.392,672.608,100.0,100.0,-1.2957822625706907
-1.2166698856969702,150.0,-1.2166762739057084,145.329,525.926,674.074,497.547,702.453,100.0,100.0,-1.2166698856969702,150.0,-1.2166758019886996,158.676,513.407,686.593,492.919,707.081,100.0,100.0,-1.2166698856969702,150.0,-1.21667533272677,172.628,500.32,699.68,488.081,711.919,100.0,100.0,-1.2166698856969702,0.0,-1.21667533272677,172.628,500.32,699.68,488.081,711.919,100.0,100.0,-1.2166698856969702,0.0,-1.21667533272677,172.628,500.32,699.68,488.081,711.919,100.0,100.0,-1.2166698856969702,788.337,-1.2332567767839444,93.9726,573.567,626.433,516.822,683.178,100.0,100.0,-1.2332567767839442,0.0,-1.2385184410457588,77.0274,589.423,610.577,522.816,677.184,100.0,100.0,-1.2385184410457588,0.0,-1.289682545519778,77.0679,588.195,611.805,526.562,673.438,100.0,100.0,-1.2896825455197782,0.0,-1.2995880332967156,76.7082,588.333,611.667,527.392,672.608,100.0,100.0,-1.2995880332967151,0.0,-1.2957822625706907,76.0449,589.05,610.95,527.291,672.709,100.0,100.0,-1.2746340796756628
