f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,output
0.240818,31.9473,1.84194,327.83,736.384,463.616,578.352,621.648,100.0,90.0,0.243189,53.8424,1.84192,328.086,736.633,463.367,578.413,621.587,100.0,90.0,0.24656,0.0,1.84192,328.086,736.633,463.367,578.413,621.587,100.0,90.0,0.24656,64.2907,1.84177,330.15,738.635,461.365,578.917,621.083,100.0,90.0,0.273714,107.806,1.8418,333.105,741.48,458.52,579.718,620.282,100.0,90.0,0.312561,51.6949,1.84209,334.465,742.763,457.237,580.177,619.823,100.0,85.0,0.330474,0.0,1.8422,334.623,742.906,457.094,580.255,619.745,100.0,85.0,0.332575,0.0,1.8422,334.623,742.906,457.094,580.255,619.745,100.0,85.0,0.332575,0.0,1.8422,334.623,742.906,457.094,580.255,619.745,100.0,85.0,0.332575,45.4048,1.84239,335.67,743.898,456.102,580.598,619.402,100.0,85.0,1.84239
0.829433,1243.75,1.45439,379.935,895.0,305.0,584.944,615.056,95.0,85.0,1.20788,1241.33,1.50617,444.447,961.156,238.844,600.366,599.634,95.0,85.0,1.36099,12.4386,1.50617,444.447,961.156,238.844,600.366,599.634,95.0,85.0,1.36099,57.021,1.50617,444.447,961.156,238.844,600.366,599.634,95.0,85.0,1.36099,101.357,1.50617,444.447,961.156,238.844,600.366,599.634,95.0,85.0,1.36099,0.0,1.50617,444.447,961.156,238.844,600.366,599.634,95.0,85.0,1.36099,0.0,1.50617,444.447,961.156,238.844,600.366,599.634,95.0,85.0,1.36099,0.0,1.50617,444.447,961.156,238.844,600.366,599.634,95.0,85.0,1.36099,0.0,1.50617,444.447,961.156,238.844,600.366,599.634,95.0,85.0,1.36099,0.0,1.50617,444.447,961.156,238.844,600.366,599.634,95.0,85.0,1.50617
1.56157,0.0,1.61964,429.12,946.244,253.756,650.022,549.978,92.5,80.0,1.56157,0.0,1.61964,429.12,946.244,253.756,650.022,549.978,92.5,80.0,1.56157,0.0,1.61964,429.12,946.244,253.756,650.022,549.978,92.5,80.0,1.56157,0.0,1.61964,429.12,946.244,253.756,650.022,549.978,92.5,80.0,1.56157,0.0,1.61964,429.12,946.244,253.756,650.022,549.978,92.5,80.0,1.56157,0.0,1.61964,429.12,946.244,253.756,650.022,549.978,92.5,80.0,1.56157,0.0,1.61964,429.12,946.244,253.756,650.022,549.978,92.5,80.0,1.56157,0.0,1.61964,429.12,946.244,253.756,650.022,549.978,92.5,80.0,1.56157,0.0,1.61964,429.12,946.244,253.756,650.022,549.978,92.5,80.0,1.56157,0.0,1.61964,429.12,946.244,253.756,650.022,549.978,92.5,80.0,1.61964
-2.81785,265.764,2.66419,464.376,633.899,566.101,903.003,296.997,92.5,73.0,-2.81785,323.283,2.64996,458.105,636.787,563.213,894.395,305.605,92.5,73.0,-2.81785,404.41,2.62388,447.274,641.883,558.117,879.208,320.792,92.5,73.0,-2.81785,484.089,2.59159,434.95,647.875,552.125,861.352,338.648,92.5,73.0,-2.81785,554.239,2.55718,423.013,653.914,546.086,843.354,356.646,92.5,73.0,-2.81785,210.592,2.54243,418.247,656.402,543.598,835.94,364.06,92.5,68.0,-2.81785,56.764,2.53885,417.119,656.998,543.002,834.163,365.837,92.5,68.0,-2.81785,0.0,2.53885,417.119,656.998,543.002,834.163,365.837,92.5,68.0,-2.81785,289.116,2.52089,411.005,659.574,540.426,824.888,375.112,92.5,68.0,-2.81785,248.131,2.49165,401.772,663.659,536.341,810.406,389.594,92.5,68.0,2.49165
3.10081,0.0,2.24004,383.879,721.605,478.395,728.702,471.298,90.0,65.0,3.0956,0.0,2.24004,383.879,721.605,478.395,728.702,471.298,90.0,65.0,3.0956,0.0,2.24004,383.879,721.605,478.395,728.702,471.298,90.0,65.0,3.0956,0.0,2.24004,383.879,721.605,478.395,728.702,471.298,90.0,65.0,3.0956,0.0,2.24004,383.879,721.605,478.395,728.702,471.298,90.0,65.0,3.0956,0.0,2.24004,383.879,721.605,478.395,728.702,471.298,90.0,65.0,3.0956,0.0,2.24004,383.879,721.605,478.395,728.702,471.298,90.0,65.0,3.0956,0.0,2.24004,383.879,721.605,478.395,728.702,471.298,90.0,65.0,3.0956,0.0,2.24004,383.879,721.605,478.395,728.702,471.298,90.0,65.0,3.0956,0.0,2.24004,383.879,721.605,478.395,728.702,471.298,90.0,61.5,2.24004
2.28402,0.0,1.87288,284.517,789.27,410.73,713.717,486.283,87.5,56.5,2.28402,0.0,1.87288,284.517,789.27,410.73,713.717,486.283,87.5,56.5,2.28402,0.0,1.87288,284.517,789.27,410.73,713.717,486.283,87.5,56.5,2.28402,0.0,1.87288,284.517,789.27,410.73,713.717,486.283,87.5,56.5,2.28402,0.0,1.87288,284.517,789.27,410.73,713.717,486.283,87.5,56.5,2.28402,0.0,1.87288,284.517,789.27,410.73,713.717,486.283,87.5,56.5,2.28402,0.0,1.87288,284.517,789.27,410.73,713.717,486.283,87.5,56.5,2.28402,0.0,1.87288,284.517,789.27,410.73,713.717,486.283,87.5,56.5,2.28402,0.0,1.87288,284.517,789.27,410.73,713.717,486.283,87.5,56.5,2.28402,0.0,1.87288,284.517,789.27,410.73,713.717,486.283,87.5,56.5,1.87288
1.88056,179.251,1.77059,356.643,867.185,332.815,699.85,500.15,85.0,56.5,1.88056,0.0,1.77059,356.643,867.185,332.815,699.85,500.15,85.0,56.5,1.88056,0.0,1.77059,356.643,867.185,332.815,699.85,500.15,85.0,56.5,1.88056,0.0,1.77059,356.643,867.185,332.815,699.85,500.15,85.0,56.5,1.88056,0.0,1.77059,356.643,867.185,332.815,699.85,500.15,85.0,56.5,1.88056,0.0,1.77059,356.643,867.185,332.815,699.85,500.15,85.0,56.5,1.88056,0.0,1.77059,356.643,867.185,332.815,699.85,500.15,85.0,56.5,1.88056,77.4263,1.76243,356.976,868.077,331.923,697.062,502.938,85.0,56.5,1.86187,150.0,1.74519,357.682,869.893,330.107,691.131,508.869,85.0,56.5,1.82228,0.0,1.74519,357.682,869.893,330.107,691.131,508.869,85.0,53.0,1.74519
1.44864,66.4713,1.56274,415.537,933.16,266.84,625.721,574.279,82.5,53.0,1.44864,106.465,1.56274,415.537,933.16,266.84,625.721,574.279,82.5,53.0,1.44864,142.158,1.56274,415.537,933.16,266.84,625.721,574.279,80.0,53.0,1.44864,1222.57,1.61624,446.493,963.668,236.332,649.352,550.648,80.0,53.0,1.5595,75.3573,1.61624,446.493,963.668,236.332,649.352,550.648,80.0,53.0,1.5595,38.5208,1.61624,446.493,963.668,236.332,649.352,550.648,80.0,53.0,1.5595,0.172448,1.61624,446.493,963.668,236.332,649.352,550.648,80.0,53.0,1.5595,37.2344,1.61624,446.493,963.668,236.332,649.352,550.648,80.0,53.0,1.5595,72.6279,1.61624,446.493,963.668,236.332,649.352,550.648,80.0,53.0,1.5595,106.208,1.61624,446.493,963.668,236.332,649.352,550.648,80.0,53.0,1.61624
1.5595,0.0,1.5595,245.603,963.668,236.332,649.352,550.648,80.0,53.0,1.5595,0.0,1.5595,245.603,963.668,236.332,649.352,550.648,80.0,53.0,1.5595,80.3377,1.56866,243.385,961.465,238.535,651.606,548.394,80.0,53.0,0.783257,0.0,1.56866,243.385,961.465,238.535,651.606,548.394,80.0,46.0,0.783257,0.0,1.56866,243.385,961.465,238.535,651.606,548.394,80.0,46.0,0.783257,0.0,1.56866,243.385,961.465,238.535,651.606,548.394,80.0,46.0,0.783257,0.0,1.56866,243.385,961.465,238.535,651.606,548.394,80.0,46.0,0.783257,0.0,1.56866,243.385,961.465,238.535,651.606,548.394,80.0,46.0,0.783257,0.0,1.56866,243.385,961.465,238.535,651.606,548.394,80.0,46.0,0.783257,0.0,1.56866,243.385,961.465,238.535,651.606,548.394,80.0,46.0,1.56866
-2.97038,217.246,2.63263,320.296,673.706,526.294,908.769,291.231,80.0,46.0,-2.97038,294.475,2.61023,311.74,675.598,524.402,897.826,302.174,80.0,46.0,-2.97038,364.968,2.58337,302.262,677.739,522.261,885.448,314.552,80.0,46.0,-2.97038,124.985,2.57342,298.949,678.499,521.501,881.049,318.951,80.0,41.0,-2.97038,17.3741,2.57221,298.556,678.59,521.41,880.524,319.476,80.0,41.0,-2.97038,41.9665,2.57019,297.902,678.745,521.255,879.649,320.351,80.0,41.0,-2.97038,477.937,2.53146,286.438,681.759,518.241,863.826,336.174,80.0,41.0,-2.97038,166.012,2.51578,281.617,682.595,517.405,857.317,342.683,80.0,41.0,-2.97038,440.999,2.47933,272.525,685.213,514.787,843.984,356.016,80.0,41.0,-2.97038,160.115,2.45768,269.367,687.83,512.17,837.859,362.141,80.0,41.0,2.45768
2.97109,106.299,2.42602,373.226,762.492,437.508,910.749,289.251,77.5,36.0,2.97153,139.571,2.4262,373.132,762.378,437.622,910.724,289.276,75.0,36.0,2.97194,1245.61,2.4287,413.025,787.764,412.236,941.512,258.488,75.0,36.0,2.90529,85.1928,2.4287,413.025,787.764,412.236,941.512,258.488,75.0,36.0,2.90529,0.0,2.4287,413.025,787.764,412.236,941.512,258.488,75.0,36.0,2.90529,0.0,2.4287,413.025,787.764,412.236,941.512,258.488,75.0,36.0,2.90529,0.0,2.4287,413.025,787.764,412.236,941.512,258.488,75.0,36.0,2.90529,0.0,2.4287,413.025,787.764,412.236,941.512,258.488,75.0,36.0,2.90529,0.0,2.4287,413.025,787.764,412.236,941.512,258.488,75.0,36.0,2.90529,0.0,2.4287,413.025,787.764,412.236,941.512,258.488,75.0,36.0,2.4287
2.68826,0.0,2.68826,366.997,878.814,321.186,982.054,217.946,70.0,36.0,2.68826,0.0,2.68826,366.997,878.814,321.186,982.054,217.946,70.0,36.0,2.68826,0.0,2.68826,366.997,878.814,321.186,982.054,217.946,70.0,36.0,2.68826,0.0,2.68826,366.997,878.814,321.186,982.054,217.946,70.0,46.0,2.68826,0.0,2.68826,366.997,878.814,321.186,982.054,217.946,70.0,46.0,2.68826,66.501,2.68826,364.838,877.868,322.132,980.113,219.887,70.0,46.0,2.68826,0.0,2.68826,364.838,877.868,322.132,980.113,219.887,70.0,39.0,2.68826,0.0,2.68826,364.838,877.868,322.132,980.113,219.887,70.0,39.0,2.68826,0.0,2.68826,364.838,877.868,322.132,980.113,219.887,70.0,39.0,2.68826,0.0,2.68826,364.838,877.868,322.132,980.113,219.887,70.0,39.0,2.68826
2.68826,116.18,2.40274,76.397,769.53,430.47,708.602,491.398,70.0,39.0,2.68826,17.0661,2.39761,76.4227,769.836,430.164,708.357,491.643,70.0,39.0,2.68826,0.0,2.39761,76.4227,769.836,430.164,708.357,491.643,70.0,39.0,2.68826,0.0,2.39761,76.4227,769.836,430.164,708.357,491.643,70.0,39.0,2.68826,0.0,2.39761,76.4227,769.836,430.164,708.357,491.643,70.0,39.0,2.68826,0.0,2.39761,76.4227,769.836,430.164,708.357,491.643,70.0,39.0,2.68826,0.0,2.39761,76.4227,769.836,430.164,708.357,491.643,70.0,39.0,2.68826,0.0,2.39761,76.4227,769.836,430.164,708.357,491.643,70.0,39.0,2.68826,0.0,2.39761,76.4227,769.836,430.164,708.357,491.643,70.0,39.0,2.68826,0.0,2.39761,76.4227,769.836,430.164,708.357,491.643,70.0,39.0,2.39761
2.68826,0.0,1.8754,264.369,769.836,430.164,708.357,491.643,70.0,39.0,2.39761,55.9704,1.87039,265.136,770.961,429.039,707.321,492.679,70.0,39.0,2.3776,108.75,1.86124,266.528,773.001,426.999,705.399,494.601,70.0,39.0,2.3776,13.5359,1.86013,266.701,773.252,426.748,705.162,494.838,70.0,35.5,2.3776,0.0,1.86013,266.701,773.252,426.748,705.162,494.838,70.0,35.5,2.3776,700.514,1.79856,276.085,786.591,413.409,691.41,508.59,70.0,35.5,2.3776,603.188,1.73454,287.77,801.557,398.443,675.982,524.018,70.0,35.5,2.3776,230.585,1.70798,293.277,808.158,391.842,669.176,530.824,70.0,35.5,2.3776,303.417,1.67082,301.708,817.836,382.164,659.199,540.801,70.0,35.5,2.3776,29.8557,1.66551,302.989,819.267,380.733,657.723,542.277,70.0,35.5,1.66551
1.94068,338.762,1.94068,274.641,974.147,225.853,751.411,448.589,62.5,32.5,1.94068,378.742,1.94068,274.641,974.147,225.853,751.411,448.589,62.5,32.5,1.94068,0.0,1.94068,274.641,974.147,225.853,751.411,448.589,62.5,32.5,1.94068,86.3318,1.95393,274.665,972.832,227.168,754.804,445.196,62.5,32.5,1.95393,150.0,1.97481,274.752,970.712,229.288,760.136,439.864,62.5,32.5,1.97481,150.0,1.99465,274.873,968.63,231.37,765.176,434.824,62.5,32.5,1.99465,150.0,2.01368,275.004,966.552,233.447,769.979,430.021,62.5,32.5,2.01368,150.0,2.03368,275.149,964.276,235.724,774.989,425.011,60.0,32.5,2.03368,1242.12,2.08872,314.886,991.67,208.33,808.019,391.981,60.0,32.5,2.08872,232.299,2.08872,314.886,991.67,208.33,808.019,391.981,60.0,32.5,2.08872
2.069,24.9378,2.069,423.057,1089.71,110.289,854.284,345.716,55.0,32.5,2.069,71.22,2.069,423.057,1089.71,110.289,854.284,345.716,55.0,32.5,2.069,118.286,2.069,423.057,1089.71,110.289,854.284,345.716,55.0,32.5,2.069,159.143,2.069,423.057,1089.71,110.289,854.284,345.716,55.0,42.5,2.069,198.621,2.069,423.057,1089.71,110.289,854.284,345.716,55.0,42.5,2.069,239.258,2.069,423.057,1089.71,110.289,854.284,345.716,55.0,42.5,2.069,277.216,2.069,423.057,1089.71,110.289,854.284,345.716,55.0,42.5,2.069,310.313,2.069,423.057,1089.71,110.289,854.284,345.716,55.0,42.5,2.069,344.755,2.069,423.057,1089.71,110.289,854.284,345.716,55.0,42.5,2.069,0.0,2.069,423.057,1089.71,110.289,854.284,345.716,55.0,42.5,2.069
1.38486,0.0,2.17025,500.411,1131.24,68.759,934.456,265.544,52.5,35.5,1.38486,0.0,2.17025,500.411,1131.24,68.759,934.456,265.544,52.5,35.5,1.38486,0.0,2.17025,500.411,1131.24,68.759,934.456,265.544,52.5,35.5,1.38486,0.0,2.17025,500.411,1131.24,68.759,934.456,265.544,52.5,35.5,1.38486,0.0,2.17025,500.411,1131.24,68.759,934.456,265.544,52.5,35.5,1.38486,0.0,2.17025,500.411,1131.24,68.759,934.456,265.544,52.5,35.5,1.38486,0.0,2.17025,500.411,1131.24,68.759,934.456,265.544,52.5,35.5,1.38486,0.0,2.17025,500.411,1131.24,68.759,934.456,265.544,52.5,35.5,1.38486,0.0,2.17025,500.411,1131.24,68.759,934.456,265.544,52.5,35.5,1.38486,0.0,2.17025,500.411,1131.24,68.759,934.456,265.544,52.5,35.5,2.17025
1.41787,1421.6,2.59632,580.453,1058.46,141.54,962.368,237.632,52.5,28.5,1.41787,825.208,2.66264,570.73,1020.43,179.571,972.599,227.401,52.5,28.5,1.41787,1234.17,2.74448,558.687,973.482,226.518,981.301,218.699,52.5,28.5,1.41787,337.982,2.77648,553.908,955.18,244.82,983.486,216.514,52.5,28.5,1.41787,156.372,2.7796,548.084,951.505,248.495,978.653,221.347,52.5,28.5,1.41787,67.5051,2.78181,544.032,948.946,251.054,975.288,224.712,52.5,28.5,1.41787,0.0,2.78181,544.032,948.946,251.054,975.288,224.712,52.5,28.5,1.41787,0.0,2.78181,544.032,948.946,251.054,975.288,224.712,52.5,28.5,1.41787,0.0,2.78181,544.032,948.946,251.054,975.288,224.712,52.5,28.5,1.41787,0.0,2.78181,544.032,948.946,251.054,975.288,224.712,52.5,28.5,2.78181
1.41787,0.0,2.95775,544.533,520.075,679.925,1025.9,174.096,52.5,28.5,-2.65444,79.7989,2.95841,541.444,519.162,680.838,1022.93,177.068,52.5,28.5,-2.64921,152.319,2.95953,536.085,517.594,682.406,1017.77,182.228,52.5,28.5,-2.64005,200.0,2.96094,529.183,515.613,684.387,1011.12,188.882,52.5,28.5,2.86972,42.8165,2.96125,527.686,515.183,684.817,1009.67,190.326,52.5,21.5,2.86972,0.0,2.96125,527.686,515.183,684.817,1009.67,190.326,52.5,21.5,2.86972,0.0,2.96125,527.686,515.183,684.817,1009.67,190.326,52.5,21.5,2.86972,0.0,2.96125,527.686,515.183,684.817,1009.67,190.326,52.5,21.5,2.86972,0.0,2.96125,527.686,515.183,684.817,1009.67,190.326,52.5,21.5,2.86972,0.0,2.96125,527.686,515.183,684.817,1009.67,190.326,52.5,21.5,2.96125
-0.596483,0.0,-0.607229,244.068,378.372,821.628,428.634,771.366,52.5,5.0,-0.596458,50.3212,-0.603179,244.059,379.191,820.809,428.079,771.921,52.5,5.0,-0.583454,105.931,-0.597937,248.398,377.803,822.197,423.769,776.231,52.5,5.0,-0.568321,63.5297,-0.590737,247.474,379.8,820.2,423.535,776.465,52.5,5.0,-0.545578,0.0,-0.589085,247.346,380.211,819.789,423.414,776.586,52.5,5.0,-0.540366,0.0,-0.589085,247.346,380.211,819.789,423.414,776.586,52.5,5.0,-0.540366,0.0,-0.580894,297.297,354.488,845.512,380.538,819.462,52.5,5.0,-0.540366,0.0,-0.580894,297.297,354.488,845.512,380.538,819.462,52.5,5.0,-0.540366,70.1799,-0.579186,295.026,356.156,843.844,382.16,817.84,52.5,5.0,-0.540366,0.0,-0.579163,294.978,356.187,843.813,382.196,817.804,52.5,5.0,-0.579163
-0.540366,0.0,-0.625808,244.92,374.174,825.826,430.565,769.435,52.5,5.0,-0.540366,53.6403,-0.619828,244.966,375.336,824.664,429.673,770.327,52.5,5.0,-0.540366,0.0,-0.617581,244.964,375.786,824.214,429.355,770.645,52.5,5.0,-0.540366,42.3008,-0.615992,244.481,376.383,823.617,429.525,770.475,52.5,5.0,-0.540366,0.0,-0.61584,244.294,376.521,823.479,429.656,770.344,52.5,5.0,-0.540366,41.7147,-0.615958,244.215,376.543,823.457,429.737,770.263,52.5,5.0,-0.540366,0.0,-0.616094,244.145,376.556,823.443,429.813,770.187,52.5,5.0,-0.540366,0.0,-0.619299,244.131,375.927,824.073,430.278,769.722,52.5,5.0,-0.540366,61.7317,-0.624992,244.112,374.809,825.191,431.103,768.897,52.5,5.0,-0.540366,0.0,-0.624992,244.112,374.809,825.191,431.103,768.897,52.5,5.0,-0.624992
-1.18383,11.9674,-0.818573,253.37,332.632,867.368,455.951,744.049,52.5,10.0,-1.18383,0.0,-0.818573,253.37,332.632,867.368,455.951,744.049,52.5,10.0,-1.18841,332.987,-0.806141,243.953,341.595,858.405,460.184,739.816,52.5,10.0,-1.19523,52.7995,-0.793675,236.081,349.326,850.674,463.523,736.477,52.5,10.0,-1.19874,0.0,-0.79337,236.103,349.361,850.639,463.456,736.544,52.5,10.0,-1.20019,44.9754,-0.793015,235.001,350.204,849.796,464.169,735.831,52.5,10.0,-1.20528,19.4371,-0.7928,233.943,350.993,849.007,464.876,735.124,52.5,10.0,-1.21024,42.9927,-0.796344,233.485,350.74,849.26,465.788,734.212,52.5,10.0,-1.22262,0.0,-0.796829,233.34,350.765,849.235,465.971,734.029,52.5,10.0,-1.22477,0.0,-0.79731,233.249,350.751,849.249,466.114,733.886,52.5,10.0,-0.79731
-0.938755,209.332,-0.710428,240.603,360.725,839.275,446.673,753.327,50.0,5.0,-0.938755,0.0,-0.710428,240.603,360.725,839.275,446.673,753.327,50.0,5.0,-0.938755,0.0,-0.710428,240.603,360.725,839.275,446.673,753.327,50.0,5.0,-0.938755,0.0,-0.710428,240.603,360.725,839.275,446.673,753.327,50.0,5.0,-0.938755,0.0,-0.710428,240.603,360.725,839.275,446.673,753.327,50.0,5.0,-0.938755,0.0,-0.710428,240.603,360.725,839.275,446.673,753.327,50.0,5.0,-0.938755,0.0,-0.710428,240.603,360.725,839.275,446.673,753.327,50.0,5.0,-0.938755,0.0,-0.710428,240.603,360.725,839.275,446.673,753.327,50.0,0.0,-0.938755,0.0,-0.710428,240.603,360.725,839.275,446.673,753.327,50.0,0.0,-0.938755,45.5313,-0.71452,240.377,360.128,839.872,447.487,752.513,50.0,0.0,-0.71452
-0.914755,0.0,-0.751151,315.782,302.121,897.879,398.264,801.736,47.5,0.0,-0.914755,0.0,-0.751151,315.782,302.121,897.879,398.264,801.736,47.5,0.0,-0.914755,0.0,-0.751151,315.782,302.121,897.879,398.264,801.736,47.5,0.0,-0.914755,0.0,-0.751151,315.782,302.121,897.879,398.264,801.736,47.5,0.0,-0.914755,71.2894,-0.743408,316.195,303.635,896.365,396.297,803.703,47.5,0.0,-0.898503,150.0,-0.72537,317.173,307.22,892.78,391.744,808.256,47.5,0.0,-0.860578,150.0,-0.705692,318.202,311.263,888.737,386.866,813.134,47.5,0.0,-0.819187,150.0,-0.686904,319.1,315.28,884.72,382.338,817.662,47.5,0.0,-0.779716,150.0,-0.665887,319.973,319.971,880.029,377.453,822.547,47.5,0.0,-0.735652,150.0,-0.642679,320.767,325.387,874.613,372.298,827.702,47.5,0.0,-0.642679
-0.415456,0.0,-0.500254,365.11,342.512,857.488,308.7,891.3,45.0,0.0,-0.415456,0.0,-0.500254,365.11,342.512,857.488,308.7,891.3,45.0,0.0,-0.415456,0.0,-0.500254,365.11,342.512,857.488,308.7,891.3,45.0,0.0,-0.415456,0.0,-0.500254,365.11,342.512,857.488,308.7,891.3,45.0,0.0,-0.415456,0.0,-0.500254,365.11,342.512,857.488,308.7,891.3,45.0,0.0,-0.415456,0.0,-0.500254,365.11,342.512,857.488,308.7,891.3,45.0,0.0,-0.415456,0.0,-0.500254,365.11,342.512,857.488,308.7,891.3,45.0,10.0,-0.415456,0.0,-0.500254,365.11,342.512,857.488,308.7,891.3,45.0,10.0,-0.415456,0.0,-0.500254,365.11,342.512,857.488,308.7,891.3,45.0,6.5,-0.415456,0.0,-0.500254,365.11,342.512,857.488,308.7,891.3,45.0,6.5,-0.500254
-0.166814,68.5668,-0.332281,427.168,378.294,821.706,225.268,974.732,42.5,3.5,-0.166814,534.196,-0.343246,405.016,381.33,818.67,247.679,952.321,42.5,3.5,-0.169757,1350.09,-0.36294,370.693,386.031,813.969,282.525,917.475,42.5,3.5,-0.175663,490.322,-0.375958,348.495,389.681,810.319,304.915,895.085,42.5,3.5,-0.175663,383.549,-0.390493,326.12,393.5,806.5,327.5,872.5,42.5,3.5,-0.175663,0.0,-0.393426,322.543,393.988,806.012,331.169,868.831,42.5,3.5,-0.204581,102.573,-0.407268,304.435,394.201,805.799,335.81,864.19,42.5,3.5,-0.204581,0.0,-0.407268,304.435,397.049,802.951,349.536,850.464,42.5,3.5,-0.204581,0.0,-0.407268,304.435,397.049,802.951,349.536,850.464,42.5,3.5,-0.204581,0.0,-0.407268,304.435,397.049,802.951,349.536,850.464,42.5,3.5,-0.407268
-0.303405,136.601,-0.497168,638.244,213.233,986.767,68.0934,1131.91,40.0,3.5,-0.303405,0.0,-0.497168,638.244,213.233,986.767,68.0934,1131.91,40.0,3.5,-0.303405,0.0,-0.497168,638.244,213.233,986.767,68.0934,1131.91,40.0,3.5,-0.303405,0.0,-0.497168,638.244,213.233,986.767,68.0934,1131.91,40.0,3.5,-0.303405,0.0,-0.497168,638.244,213.233,986.767,68.0934,1131.91,40.0,3.5,-0.303405,0.0,-0.497168,638.244,213.233,986.767,68.0934,1131.91,40.0,3.5,-0.329786,70.7262,-0.500939,638.656,210.922,989.078,68.8844,1131.12,40.0,3.5,-0.329786,147.941,-0.509532,639.629,205.645,994.355,70.6907,1129.31,40.0,3.5,-0.329786,229.324,-0.523512,641.321,197.023,1002.98,73.6418,1126.36,40.0,3.5,-0.329786,288.309,-0.541371,639.096,188.303,1011.7,81.363,1118.64,40.0,3.5,-0.541371
-0.329786,1360.46,-0.885879,675.896,194.618,1005.38,224.549,975.451,40.0,0.0,-0.329786,7751.5,-1.43521,400.055,321.698,878.302,598.049,601.951,40.0,0.0,-0.329786,723.035,-1.58563,391.388,326.736,873.264,657.932,542.068,40.0,0.0,-0.329786,812.86,-1.74645,388.742,335.32,864.68,720.06,479.94,40.0,0.0,-0.329786,92.5713,-1.75507,388.056,336.594,863.406,723.23,476.77,40.0,0.0,-0.329786,0.0,-1.75869,387.777,337.129,862.871,724.561,475.439,40.0,0.0,-0.329786,0.0,-1.75869,387.777,337.129,862.871,724.561,475.439,40.0,0.0,-0.329786,0.0,-1.75869,387.777,337.129,862.871,724.561,475.439,40.0,0.0,-0.329786,0.0,-1.75869,387.777,337.129,862.871,724.561,475.439,40.0,0.0,-1.14224,74.3461,-1.76274,385.578,339.584,860.416,725.683,474.317,40.0,0.0,-1.76274
-0.555806,300.0,-1.0212,439.039,343.697,856.303,422.797,777.203,40.0,20.0,-0.555806,300.0,-1.04265,444.065,334.522,865.478,428.349,771.651,40.0,20.0,-0.571078,300.0,-1.07031,450.793,322.578,877.422,435.811,764.189,40.0,20.0,-0.659653,300.0,-1.09397,456.331,312.651,887.349,442.687,757.313,40.0,20.0,-0.757391,300.0,-1.11806,461.385,303.179,896.821,450.302,749.698,40.0,20.0,-0.836804,300.0,-1.14077,465.605,294.867,905.133,458.018,741.982,40.0,20.0,-0.919271,300.0,-1.16486,469.407,286.821,913.179,466.769,733.231,40.0,20.0,-0.986466,300.0,-1.19029,472.773,279.123,920.877,476.542,723.458,40.0,20.0,-1.01395,300.0,-1.21712,475.956,271.583,928.417,487.281,712.719,40.0,20.0,-1.02006,300.0,-1.23892,478.538,265.655,934.345,496.212,703.788,40.0,20.0,-1.23892
-2.25011,150.0,-1.90845,445.595,297.646,902.354,799.74,400.26,40.0,30.0,-2.23061,22.4128,-1.90687,445.86,297.164,902.836,799.165,400.835,40.0,26.5,-2.22792,0.0,-1.90687,445.86,297.164,902.836,799.165,400.835,40.0,26.5,-2.22792,702.268,-1.8238,460.262,272.472,927.528,767.338,432.662,40.0,26.5,-2.08431,232.333,-1.80655,463.777,267.133,932.867,760.456,439.544,40.0,26.5,-2.05384,301.513,-1.78856,467.652,261.473,938.527,753.16,446.84,40.0,26.5,-2.0219,209.979,-1.77531,470.644,257.245,942.755,747.71,452.29,40.0,26.5,-1.99832,0.0,-1.77531,470.644,257.245,942.755,747.71,452.29,40.0,26.5,-1.99832,0.0,-1.77531,470.644,257.245,942.755,747.71,452.29,40.0,26.5,-1.99832,0.0,-1.77531,470.644,257.245,942.755,747.71,452.29,40.0,26.5,-1.77531
-1.81045,150.0,-1.65468,482.568,237.209,962.791,692.561,507.439,40.0,26.5,-1.79345,150.0,-1.64237,483.53,235.789,964.211,686.707,513.293,40.0,26.5,-1.77251,200.0,-1.62567,480.987,237.817,962.183,678.506,521.494,40.0,26.5,-1.74567,200.0,-1.60919,476.721,241.711,958.289,670.426,529.574,40.0,26.5,-1.71957,200.0,-1.59395,471.959,246.249,953.751,663.053,536.947,40.0,26.5,-1.69537,150.0,-1.58151,469.962,248.145,951.855,657.162,542.838,40.0,26.5,-1.67466,150.0,-1.56715,469.533,248.551,951.449,650.415,549.585,40.0,26.5,-1.64996,150.0,-1.55266,469.774,248.384,951.616,643.605,556.395,40.0,26.5,-1.62473,150.0,-1.53533,470.325,248.051,951.949,635.45,564.55,40.0,26.5,-1.59446,150.0,-1.49168,472.078,247.48,952.52,614.816,585.184,40.0,26.5,-1.49168
