TimeStamp,PlayerForwardRadian,PlayerVelocity,PlayerRelativeDirectionRadian,RelativeDistance,Dist_from_Top,Dist_from_Bottom,Dist_from_Left,Dist_from_Right,PlayerHP,PlayerStamina
93.6925,0.7587818860697776,400.0,0.745327866915868,786.72,1018.27,181.73,127.972,1072.03,100.0,100.0
93.7432,0.7648905383477282,400.0,0.762713317287483,771.646,1017.83,182.174,148.233,1051.77,100.0,100.0
93.781,0.7587818860697776,400.0,0.7764865235944156,760.809,1017.86,182.136,163.359,1036.64,100.0,100.0
93.8144,0.7587818860697776,400.0,0.7890935288238244,751.445,1018.02,181.982,176.72,1023.28,100.0,100.0
93.8449,0.7587818860697776,400.0,0.8009406949826593,743.047,1018.22,181.777,188.921,1011.08,100.0,100.0
93.8773,0.7587818860697776,400.0,0.8138679267590725,734.275,1018.49,181.514,201.885,998.115,100.0,100.0
93.9114,0.7587818860697776,400.0,0.8278234765503261,725.212,1018.8,181.204,215.514,984.486,100.0,100.0
93.9439,0.7587818860697776,400.0,0.8414824711648073,716.713,1019.11,180.889,228.517,971.483,100.0,100.0
93.9763,0.7587818860697776,400.0,0.8554288015895058,708.389,1019.44,180.565,241.476,958.524,100.0,100.0
94.015,0.7587818860697776,400.0,0.8725365722124423,698.634,1019.83,180.166,256.963,943.037,100.0,100.0
94.0516,0.7587818860697776,400.0,0.8891174095640576,689.63,1020.21,179.785,271.571,928.429,100.0,100.0
94.0902,0.7587818860697776,400.0,0.9071498718123517,680.31,1020.62,179.378,287.038,912.962,100.0,100.0
94.1282,0.7587818860697776,442.467,0.9215779828931249,666.603,1015.69,184.307,303.101,896.899,100.0,100.0
94.1634,0.7801621698228269,500.517,0.9331260000853159,650.705,1007.54,192.462,318.724,881.276,100.0,100.0
94.1976,0.7893251490199759,564.257,0.9433088507094666,632.563,996.769,203.231,334.719,865.281,100.0,100.0
94.2298,0.7893251490199759,600.0,0.9521546657462757,614.038,984.943,215.057,350.007,849.993,100.0,100.0
94.2649,0.7893251490199759,600.0,0.9608265517134021,593.636,971.289,228.711,366.045,833.955,100.0,100.0
94.2999,0.7893251490199759,600.0,0.9690162576924837,573.202,957.213,242.787,381.609,818.391,100.0,100.0
94.3366,0.8107054327730255,600.0,0.9771666657575818,551.671,941.995,258.005,397.515,802.485,100.0,100.0
94.374,0.8473573495616198,600.0,0.9848358979431286,529.623,925.979,274.021,413.223,786.777,100.0,100.0
