TimeStamp,PlayerForwardRadian,PlayerVelocity,PlayerRelativeDirectionRadian,RelativeDistance,Dist_from_Top,Dist_from_Bottom,Dist_from_Left,Dist_from_Right,PlayerHP,PlayerStamina
68.2811,-0.21738,713.949,1.97849,504.848,1077.71,122.295,732.215,467.785,69.7404,84.0
68.3306,-0.21738,2038.55,2.12167,570.282,1100.15,99.8458,830.55,369.449,69.7404,84.0
68.3749,-0.21738,941.219,2.19727,602.141,1102.03,97.9692,885.075,314.925,69.7404,84.0
68.4222,-0.21738,1360.82,2.2822,639.139,1098.35,101.65,949.337,250.663,69.7404,84.0
68.5003,-0.21738,155.132,2.31341,657.938,1098.94,101.059,976.954,223.046,69.7404,84.0
68.553,-0.21738,374.724,2.33886,667.863,1094.6,105.401,996.042,203.958,69.7404,84.0
68.6037,-0.21738,86.4619,2.34707,671.222,1093.17,106.83,1002.32,197.676,69.7404,84.0
68.6562,-0.21738,0.0,2.34707,671.222,1093.17,106.83,1002.32,197.676,69.7404,84.0
68.7098,-0.21738,0.0,2.34707,671.222,1093.17,106.83,1002.32,197.676,69.7404,84.0
68.7688,1.81767,120.874,2.3548,669.887,1088.58,111.424,1005.07,194.932,69.7404,84.0
68.8271,1.82684,240.194,2.37259,666.914,1078.02,121.98,1011.29,188.705,69.7404,84.0
68.8778,1.84516,344.078,2.39619,663.159,1064.03,135.967,1019.35,180.652,69.7404,84.0
68.931,1.85127,400.0,2.4276,658.607,1045.53,154.471,1029.79,170.209,69.7404,84.0
68.9941,1.87876,400.0,2.46531,653.608,1023.32,176.675,1041.8,158.199,69.7404,84.0
69.0433,1.88181,400.0,2.49503,650.111,1005.89,194.109,1050.94,149.06,69.7404,84.0
69.2295,1.93068,400.0,2.60931,638.926,938.492,261.508,1082.58,117.423,69.7404,84.0
69.347,1.93679,400.0,2.68288,635.509,895.636,304.364,1101.86,98.1412,69.7404,84.0
69.4401,1.99177,400.0,2.7415,633.897,861.14,338.86,1115.88,84.1179,69.7404,84.0
69.5262,2.00093,230.046,2.76239,619.521,843.571,356.429,1107.56,92.4437,69.7404,84.0
69.5669,2.04675,246.988,2.77123,611.064,835.413,364.587,1101.68,98.322,69.7404,84.0
69.6048,2.07424,282.589,2.784,603.65,825.526,374.474,1097.51,102.489,69.7404,84.0
69.7075,2.08035,492.012,2.83557,572.175,786.614,413.386,1077.64,122.362,69.7404,94.0
69.7662,2.08951,600.0,2.8783,548.272,756.929,443.071,1061.42,138.575,69.7404,94.0
69.8385,2.09256,600.0,2.93802,518.839,719.128,480.872,1040.17,159.828,69.7404,94.0
69.9419,2.10478,600.0,3.03459,479.723,665.468,534.532,1009.03,190.974,69.7404,94.0
70.0144,2.13838,600.0,3.11058,454.552,628.33,571.67,986.381,213.619,69.7404,94.0
70.0851,2.17198,600.0,-3.09175,431.775,592.724,607.276,963.285,236.715,69.7404,94.0
