TimeStamp,PlayerForwardRadian,PlayerVelocity,PlayerRelativeDirectionRadian,RelativeDistance,Dist_from_Top,Dist_from_Bottom,Dist_from_Left,Dist_from_Right,PlayerHP,PlayerStamina
267.841,-3.1011,0.0,2.24053,202.878,600.471,599.529,923.634,276.366,100.0,100.0
267.924,-3.1011,0.0,2.24053,202.878,600.471,599.529,923.634,276.366,100.0,100.0
268.002,-3.1011,0.0,2.24053,202.878,600.471,599.529,923.634,276.366,100.0,100.0
268.074,-3.1011,0.0,2.24053,202.878,600.471,599.529,923.634,276.366,100.0,100.0
268.136,-3.1011,0.0,2.24053,202.878,600.471,599.529,923.634,276.366,100.0,100.0
268.22,-3.1011,0.0,2.24053,202.878,600.471,599.529,923.634,276.366,100.0,100.0
268.302,-3.1011,0.0,2.24053,202.878,600.471,599.529,923.634,276.366,100.0,100.0
268.392,-2.84759,0.0,2.24053,202.878,600.471,599.529,923.634,276.366,100.0,100.0
268.477,-2.65593,0.0,2.24053,202.878,600.471,599.529,923.634,276.366,100.0,100.0
268.564,-2.65593,0.0,2.24053,202.878,600.471,599.529,923.634,276.366,100.0,100.0
268.641,-2.65593,0.0,2.24053,202.878,600.471,599.529,923.634,276.366,100.0,95.0
268.712,-2.65593,0.0,2.24053,202.878,600.471,599.529,923.634,276.366,100.0,95.0
268.767,-2.65593,1036.74,1.95939,201.636,628.02,571.98,874.09,325.91,100.0,95.0
268.855,-2.66573,96.3685,1.83426,206.328,640.626,559.374,851.425,348.575,100.0,95.0
268.947,-2.67395,0.0,1.80049,210.787,646.668,553.332,845.685,354.315,100.0,95.0
268.99,-2.70435,44.4818,1.79971,211.407,647.309,552.691,845.666,354.334,100.0,95.0
269.049,-2.71058,0.0,1.79815,211.298,647.278,552.722,845.319,354.681,100.0,95.0
269.154,-2.70869,175.701,1.7467,212.009,650.155,549.845,834.793,365.207,100.0,95.0
269.227,-2.68641,105.636,1.71892,209.577,648.7,551.3,828.623,371.377,100.0,95.0
269.333,-2.63361,0.0,1.71433,207.367,646.652,553.348,827.355,372.645,100.0,95.0
269.373,-2.60198,0.0,1.71433,207.367,646.652,553.348,827.355,372.645,100.0,95.0
269.499,-2.60198,0.0,1.71433,207.367,646.652,553.348,827.355,372.645,100.0,95.0
269.603,-2.60198,0.0,1.71433,207.367,646.652,553.348,827.355,372.645,100.0,95.0
269.692,-2.60198,0.0,1.71433,207.367,646.652,553.348,827.355,372.645,100.0,95.0
269.834,-2.60198,0.0,1.71433,207.367,646.652,553.348,827.355,372.645,100.0,95.0
269.967,-2.60198,0.0,1.71433,207.367,646.652,553.348,827.355,372.645,100.0,95.0
270.027,-2.60198,0.0,1.71433,207.367,646.652,553.348,827.355,372.645,100.0,95.0
270.161,-2.60198,0.0,1.71433,207.367,646.652,553.348,827.355,372.645,100.0,95.0
270.282,-2.60198,0.0,1.71433,207.367,646.652,553.348,827.355,372.645,100.0,95.0
270.471,-2.60198,150.0,1.83504,198.803,633.32,566.68,849.616,350.384,99.0245,95.0
270.59,-2.60198,0.0,1.79821,202.471,638.675,561.325,843.342,356.658,99.0245,100.0
270.745,-2.61658,0.0,1.79821,202.471,638.675,561.325,843.342,356.658,99.0245,100.0
270.846,-2.61658,0.0,1.79821,202.471,638.675,561.325,843.342,356.658,96.5858,100.0
271.009,-2.61658,838.162,2.54421,288.619,603.761,596.239,1036.33,163.675,96.5858,100.0
271.082,-2.8511,118.164,2.5846,301.254,600.67,599.33,1053.41,146.588,96.5858,100.0
271.228,-2.85747,0.0,2.5846,301.254,600.67,599.33,1053.41,146.588,96.5858,100.0
271.387,-2.85747,0.0,2.5846,274.31,600.67,599.33,1053.41,146.588,96.5858,100.0
271.531,-2.85747,0.0,2.5846,245.515,600.67,599.33,1053.41,146.588,96.5858,100.0
271.686,-2.85747,0.0,2.5846,214.538,600.67,599.33,1053.41,146.588,96.5858,100.0
271.879,-2.85747,150.0,2.69783,157.042,575.12,624.88,1045.95,154.049,96.5858,100.0
272.094,-2.76999,0.0,2.69783,114.059,575.12,624.88,1045.95,154.049,96.5858,96.5
272.263,-2.76999,0.0,2.69783,114.059,575.12,624.88,1045.95,154.049,96.5858,96.5
272.423,-2.76999,0.0,2.77287,105.925,564.328,635.672,1041.75,158.255,96.5858,96.5
272.576,-2.72252,0.0,2.77287,105.925,564.328,635.672,1041.75,158.255,96.5858,93.0
272.706,-2.72252,0.0,2.77287,105.925,564.328,635.672,1041.75,158.255,96.5858,93.0
272.845,-2.72252,0.0,2.93621,92.1017,544.933,655.067,1033.11,166.894,96.5858,93.0
272.965,-2.59041,0.0,2.93621,92.1017,544.933,655.067,1033.11,166.894,96.5858,89.5
273.069,-2.59041,0.0,2.93621,92.1017,544.933,655.067,1033.11,166.894,96.5858,86.5
273.177,-2.59041,88.276,-3.053,76.2383,519.405,680.595,1018.88,181.121,96.5858,86.5
273.218,-2.59041,0.0,-3.053,76.2383,519.405,680.595,1018.88,181.121,96.5858,86.5
273.36,-2.59041,0.0,2.67748,89.4858,566.207,633.793,1022.96,177.04,96.5858,86.5
273.415,-2.72805,122.249,2.54722,83.9832,570.494,629.506,1018.64,181.359,96.5858,83.5
273.528,-2.72805,0.0,2.54722,83.9832,573.18,626.82,1012.52,187.48,96.5858,83.5
273.663,-2.72805,0.0,2.54722,83.9832,573.18,626.82,1012.52,187.48,96.5858,83.5
273.767,-2.72805,0.0,2.44705,79.782,577.213,622.787,1004.24,195.76,96.5858,83.5
273.967,-2.73284,0.0,2.44524,80.0699,577.509,622.491,1004.37,195.632,96.5858,83.5
274.137,-2.74079,0.0,2.44364,80.3234,577.771,622.229,1004.48,195.52,96.5858,83.5
274.282,-2.74079,0.0,2.42869,82.7557,580.276,619.724,1005.54,194.459,96.5858,83.5
274.431,-2.74079,0.0,2.42869,82.7557,580.276,619.724,1005.54,194.459,96.5858,83.5
274.559,-2.74079,0.0,2.42869,82.7557,580.276,619.724,1005.54,194.459,96.5858,83.5
274.689,-2.77641,102.352,2.55373,76.5315,568.594,631.406,1006.62,193.376,96.5858,83.5
274.741,-2.64808,130.628,2.63685,76.2445,563.021,636.979,1009.68,190.324,96.5858,83.5
274.878,-2.60857,75.6482,2.68278,76.3091,559.947,640.053,1011.36,188.643,96.5858,83.5
274.922,-2.58879,53.1536,2.66383,76.1056,561.143,638.857,1010.52,189.477,96.5858,83.5
275.081,-2.59529,0.0,3.06004,110.674,535.166,664.834,1053.25,146.754,96.5858,83.5
275.265,-2.59529,0.0,3.0451,110.191,536.766,663.234,1052.62,147.382,96.5858,83.5
275.445,-2.59529,0.0,3.0451,110.191,536.766,663.234,1052.62,147.382,96.5858,93.5
275.572,-2.59529,47.8545,2.39722,88.7243,586.262,613.738,1008.2,191.803,96.5858,93.5
275.677,-2.59529,37.7524,2.2836,109.51,608.998,591.002,1014.55,185.445,96.5858,93.5
275.785,-2.59529,128.344,2.03937,144.795,655.339,544.661,1008.33,191.669,96.5858,93.5
275.89,-2.59529,341.087,1.55577,173.648,699.779,500.221,940.331,259.669,100.0,93.5
275.992,-2.59529,199.716,1.34132,187.085,708.331,491.669,900.384,299.616,100.0,93.5
276.093,-2.59529,0.0,1.32173,190.924,711.183,488.817,895.877,304.123,100.0,93.5
276.191,-2.59529,0.0,1.31818,194.36,714.342,485.658,894.362,305.638,100.0,93.5
276.293,-2.59529,0.0,1.30468,198.043,717.222,482.778,890.857,309.143,100.0,93.5
276.382,-2.59529,10.5414,1.28013,204.755,722.316,477.684,884.258,315.742,100.0,100.0
276.467,-2.59529,92.3405,1.23924,219.727,733.911,466.089,871.415,328.585,100.0,100.0
276.546,1.63723,270.983,1.20254,236.772,747.049,452.951,857.705,342.295,100.0,100.0
276.632,1.63723,300.0,1.122,253.067,754.156,445.844,833.138,366.862,100.0,100.0
276.757,1.63723,300.0,1.00567,274.836,758.255,441.745,795.759,404.241,100.0,100.0
276.865,1.92434,300.0,0.932647,299.51,766.717,433.283,764.518,435.482,100.0,100.0
276.99,2.33973,400.0,0.819866,334.569,770.739,429.261,714.656,485.344,100.0,100.0
277.309,2.43136,600.0,0.357229,402.402,666.862,533.138,565.941,634.059,100.0,100.0
277.407,2.37638,600.0,0.23536,432.581,627.025,572.975,522.285,677.715,100.0,100.0
277.507,2.34584,600.0,0.126299,467.23,585.004,614.996,479.431,720.569,100.0,100.0
277.6,2.34278,600.0,0.0355256,489.855,545.228,654.772,440.174,759.826,100.0,100.0
277.697,2.33973,600.0,-0.0483869,511.229,503.787,696.213,399.82,800.18,100.0,100.0
277.811,2.30308,600.0,-0.134336,541.699,453.375,746.625,353.118,846.882,100.0,100.0
277.888,2.26948,600.0,-0.187868,561.752,418.967,781.033,322.954,877.046,100.0,100.0
278.006,2.26948,0.0,-0.195165,544.279,413.505,786.495,318.213,881.787,100.0,100.0
278.109,2.26948,0.0,-0.195165,523.687,413.505,786.495,318.213,881.787,100.0,100.0
278.203,2.26948,0.0,-0.195165,504.906,413.505,786.495,318.213,881.787,100.0,100.0
278.281,2.26948,0.0,-0.195165,489.242,413.505,786.495,318.213,881.787,100.0,100.0
278.363,2.26948,0.0,-0.195165,472.913,413.505,786.495,318.213,881.787,100.0,100.0
278.45,2.26948,0.0,-0.193022,456.809,413.505,786.495,318.213,881.787,100.0,100.0
278.522,2.26948,0.0,-0.193022,442.487,413.505,786.495,318.213,881.787,100.0,100.0
278.642,2.26948,0.0,-0.183697,424.53,413.505,786.495,318.213,881.787,100.0,100.0
278.691,-0.845935,100.328,-0.174746,412.291,417.184,782.816,321.472,878.528,100.0,100.0
278.756,-0.882587,234.402,-0.14366,397.929,427.245,772.755,329.946,870.054,100.0,100.0
278.829,-0.864261,384.224,-0.0885663,375.251,446.607,753.393,346.338,853.662,100.0,100.0
278.898,-0.824555,524.876,-0.0149332,346.653,471.798,728.202,368.669,831.331,100.0,100.0
278.97,-0.659621,600.0,0.0816263,309.74,500.985,699.015,399.836,800.164,100.0,100.0
279.043,-0.445818,600.0,0.184877,267.307,525.655,674.345,436.544,763.456,100.0,100.0
279.128,-0.305319,600.0,0.31339,215.108,546.374,653.626,482.838,717.162,100.0,100.0
279.22,-0.262559,0.0,0.334941,192.415,549.26,650.74,489.859,710.141,100.0,95.0
279.301,-0.262559,0.0,0.334941,176.17,549.26,650.74,489.859,710.141,100.0,95.0
279.433,-0.262559,40.6844,0.624946,149.263,583.482,616.518,531.192,668.808,100.0,95.0
279.482,-0.262559,566.078,0.82755,145.973,603.589,596.411,553.435,646.565,100.0,95.0
279.619,-0.262559,0.0,0.810369,142.365,602.091,597.909,556.1,643.9,100.0,95.0
279.694,-0.262559,0.0,0.796083,141.769,602.392,597.608,556.437,643.563,100.0,95.0
279.808,-0.262559,0.0,0.814368,143.218,609.151,590.849,559.571,640.429,100.0,95.0
279.942,-0.262559,0.0,0.782482,142.655,612.365,587.635,559.914,640.086,100.0,95.0
279.989,-0.262559,0.0,0.761889,141.402,612.365,587.635,559.914,640.086,100.0,95.0
280.192,-0.262559,0.0,0.650136,132.656,612.365,587.635,559.914,640.086,100.0,95.0
280.26,-0.262559,0.0,0.60662,128.804,612.365,587.635,559.914,640.086,100.0,95.0
280.391,-0.262559,0.0,0.60662,128.804,612.365,587.635,559.914,640.086,100.0,95.0
280.552,-0.262559,0.0,0.60662,128.804,612.365,587.635,559.914,640.086,100.0,95.0
280.713,-0.262559,0.0,0.484102,142.3,605.163,594.837,539.788,660.212,97.5613,95.0
280.861,-0.262559,0.0,0.484102,142.3,605.163,594.837,539.788,660.212,97.5613,95.0
280.985,-0.262559,0.0,0.484102,142.3,605.163,594.837,539.788,660.212,97.5613,95.0
281.098,-0.262559,0.0,0.484102,142.3,605.163,594.837,539.788,660.212,97.5613,95.0
281.209,-0.262559,0.0,0.484102,142.3,605.163,594.837,539.788,660.212,97.5613,100.0
281.316,-0.262559,0.0,0.484102,142.3,605.163,594.837,539.788,660.212,97.5613,100.0
281.43,-0.262559,0.0,0.484102,142.3,605.163,594.837,539.788,660.212,97.5613,100.0
281.549,-0.262559,0.0,0.484102,142.3,605.163,594.837,539.788,660.212,97.5613,100.0
281.667,-0.262559,1176.51,0.149443,233.736,573.735,626.265,434.606,765.394,95.1226,100.0
281.775,-0.262559,610.013,0.149443,233.736,573.735,626.265,434.606,765.394,95.1226,100.0
281.839,-0.262559,547.255,0.149443,233.736,573.735,626.265,434.606,765.394,95.1226,100.0
281.92,-0.262559,467.582,0.149443,233.736,573.735,626.265,434.606,765.394,95.1226,100.0
282.025,-0.262559,364.648,0.149443,233.736,573.735,626.265,434.606,765.394,95.1226,100.0
282.063,-0.262559,0.192709,0.14943,233.738,573.732,626.268,434.603,765.397,95.1226,100.0
282.19,-0.262559,123.8,0.14082,233.296,573.732,626.268,434.603,765.397,95.1226,100.0
282.275,0.449099,207.955,0.132638,232.887,573.732,626.268,434.603,765.397,95.1226,95.0
282.375,0.449099,306.012,0.121571,232.061,573.732,626.268,434.603,765.397,95.1226,95.0
282.464,0.449099,1228.54,-0.147777,139.639,527.824,672.176,526.424,673.576,95.1226,95.0
282.633,0.449099,565.524,-1.17072,74.4661,486.718,713.282,634.02,565.98,95.1226,95.0
282.76,0.449099,148.487,-1.08887,65.9872,482.766,717.234,635.2,564.8,95.1226,95.0
