TimeStamp,PlayerForwardRadian,PlayerVelocity,PlayerRelativeDirectionRadian,RelativeDistance,Dist_from_Top,Dist_from_Bottom,Dist_from_Left,Dist_from_Right,PlayerHP,PlayerStamina
96.3896,1.1100294011545282,205.473,2.373095509285356,76.4484,797.005,402.995,539.553,660.447,100.0,90.0
96.427,1.1100294011545282,570.656,2.6462605690925813,78.8759,781.361,418.639,553.986,646.014,100.0,90.0
96.4658,1.1100294011545282,261.308,2.8028486979833507,79.8738,770.411,429.589,559.925,640.075,100.0,90.0
96.5159,1.1100294011545282,440.563,3.065133660075616,84.363,750.313,449.687,568.706,631.294,100.0,90.0
96.5503,1.1100294011545282,72.4756,3.108991143830808,84.8996,746.637,453.363,569.444,630.556,100.0,90.0
96.5825,1.1100294011545282,46.7307,3.121490773774233,84.5669,745.569,454.431,569.14,630.86,100.0,90.0
96.6164,1.1100294011545282,65.0917,3.1233667167770593,84.4521,745.408,454.592,569.028,630.972,100.0,90.0
96.655,1.1100294011545282,0.0,3.1233667167770593,84.4521,745.408,454.592,569.028,630.972,100.0,90.0
96.6919,1.1100294011545282,36.34,3.1244545383412894,84.499,745.317,454.683,569.077,630.923,100.0,90.0
96.727,1.1100294011545282,0.0,3.1257978085930818,84.6982,745.207,454.793,569.278,630.722,100.0,90.0
96.7707,1.1100294011545282,47.5049,3.130179368294073,85.5156,744.845,455.155,570.1,629.9,100.0,90.0
96.82,1.1100294011545282,0.0,3.131749351768491,85.9234,744.715,455.285,570.509,629.491,100.0,90.0
96.8649,1.1100294011545282,67.9149,3.135406136458638,88.2249,744.415,455.585,572.813,627.187,100.0,90.0
96.9152,1.5284720881758418,123.844,3.1093825997758486,92.5411,746.849,453.151,577.083,622.917,100.0,90.0
96.9566,1.5284720881758418,207.328,3.0530510766719674,99.1968,752.641,447.359,583.398,616.602,100.0,90.0
96.9957,1.5284720881758418,287.209,2.9862499854770084,108.057,760.588,439.412,591.346,608.654,100.0,90.0
97.0326,1.5284720881758418,300.0,2.929082696924641,117.071,768.561,431.439,599.027,600.973,100.0,90.0
97.0719,1.5284720881758418,150.0,2.9018001196793963,121.982,772.84,427.16,603.082,596.918,100.0,90.0
97.1105,1.5640168846684508,150.0,2.8775297896993965,126.916,776.995,423.005,607.106,592.894,100.0,90.0
97.1573,1.6022767695137639,150.0,2.8766804474391305,133.943,778.939,421.061,613.861,586.139,100.0,90.0
97.2051,1.6640811323447642,150.0,2.8877410441130937,140.952,779.267,420.733,621.024,578.976,100.0,90.0
97.2582,1.7289623209606801,150.0,2.9045265081133986,148.524,778.75,421.25,628.96,571.04,100.0,90.0
97.3017,1.8006376570570173,150.0,2.9213548635684554,154.534,777.629,422.371,635.391,564.609,100.0,90.0
97.3482,1.859321699887557,150.0,2.94080305281621,160.808,775.941,424.059,642.167,557.833,100.0,90.0
97.3955,1.9218458680741943,0.0,2.94080305281621,160.808,775.941,424.059,642.167,557.833,100.0,85.0
97.4405,1.9218458680741943,0.0,2.94080305281621,160.808,775.941,424.059,642.167,557.833,100.0,85.0
97.4837,1.9218458680741943,569.462,3.0779218976975105,148.456,753.315,446.685,632.745,567.255,100.0,85.0
97.527,1.9096063123417457,0.0,-3.140611540368507,144.831,743.727,456.273,629.421,570.579,100.0,85.0
97.5693,1.91027437091492,42.4229,-3.1414561423225895,144.475,743.849,456.151,629.065,570.935,100.0,85.0
97.6154,1.9053944504753666,0.0,-3.1409721246071935,144.428,743.78,456.22,629.018,570.982,100.0,85.0
97.6601,1.9051116323106956,49.099,-3.137705175338413,143.227,743.312,456.688,627.816,572.184,100.0,85.0
97.7006,1.8922087155776626,0.0,-3.1376045975622238,143.142,743.298,456.702,627.731,572.269,100.0,85.0
97.7409,1.8912102006447422,39.6452,-3.137421143728696,143.029,743.273,456.727,627.618,572.382,100.0,85.0
97.7817,1.8899006815517012,0.0,-3.1373639408528886,143.054,743.264,456.736,627.643,572.357,100.0,85.0
97.8229,1.89024823238129,41.7021,-3.1364516120142873,143.456,743.132,456.868,628.044,571.956,100.0,85.0
97.8685,1.8957996658639271,0.0,-3.1363996757746113,143.478,743.124,456.876,628.066,571.934,100.0,85.0
97.917,1.89611127449575,17.8796,-3.132614344644578,145.135,742.566,457.434,629.719,570.281,100.0,85.0
97.9684,1.9190572454665413,66.8228,-3.1274989120557395,147.265,741.794,458.206,631.84,568.16,100.0,82.0
98.0134,1.9487421163125351,0.0,-3.1272282800350966,147.324,741.753,458.247,631.898,568.102,100.0,82.0
98.0578,1.9496484074664395,0.0,-3.1272282800350966,147.324,741.753,458.247,631.898,568.102,100.0,82.0
98.0992,1.9496484074664395,43.9027,-3.125557823178916,147.972,741.497,458.503,632.542,567.458,100.0,82.0
98.1343,1.9587657764669553,0.0,-3.125661542620603,147.932,741.513,458.487,632.503,567.497,100.0,82.0
98.1685,1.9582106009175082,63.4589,-3.1302346916528405,146.216,742.208,457.792,630.797,569.203,100.0,82.0
98.2103,1.9339822041878532,0.0,-3.1306443923412774,146.053,742.27,457.73,630.634,569.366,100.0,82.0
98.2468,1.9316942188096757,36.2523,-3.1307919069992303,145.828,742.294,457.706,630.409,569.591,100.0,82.0
98.2834,1.9288173757331142,0.0,-3.1308747848084124,145.771,742.307,457.693,630.352,569.648,100.0,82.0
98.3225,1.9280520775144678,38.2854,-3.1308885033754446,145.765,742.309,457.691,630.347,569.653,100.0,82.0
98.3623,1.9279746166532938,0.0,-3.130838733799999,145.785,742.301,457.699,630.367,569.633,100.0,82.0
98.4032,1.9282556609634265,42.404,-3.1295297733232155,146.315,742.104,457.896,630.895,569.105,100.0,82.0
98.4451,1.935670810375919,0.0,-3.1293955376597555,146.369,742.084,457.916,630.948,569.052,100.0,79.0
98.4886,1.9364185723399652,58.8742,-3.1252660311893545,148.027,741.453,458.547,632.597,567.403,100.0,79.0
98.5324,1.9596494527461201,127.19,-3.1284155927014736,153.565,741.846,458.154,638.142,561.858,99.0395,79.0
98.5721,2.0230277694015397,46.5472,-3.112162243191306,153.508,739.352,460.648,638.031,561.969,99.0395,79.0
98.6147,2.035997875799777,0.0,-3.111586756927703,153.698,739.258,460.742,638.219,561.781,99.0395,79.0
98.6511,2.038741668429782,44.0601,-3.1089962228625083,154.552,738.832,461.168,639.06,560.94,99.0395,79.0
98.692,2.0510847869781177,0.0,-3.108203416524115,154.815,738.701,461.299,639.319,560.681,99.0395,79.0
98.7358,2.0548891983970226,0.0,-3.108203416524115,154.815,738.701,461.299,639.319,560.681,99.0395,79.0
98.7769,2.0548891983970226,0.0,-3.108203416524115,154.815,738.701,461.299,639.319,560.681,99.0395,79.0
98.82,2.0548891983970226,0.0,-3.108203416524115,154.815,738.701,461.299,639.319,560.681,99.0395,79.0
98.8634,2.0548891983970226,0.0,-3.108203416524115,154.815,738.701,461.299,639.319,560.681,99.0395,79.0
98.9098,2.0548891983970226,0.0,-3.108203416524115,154.815,738.701,461.299,639.319,560.681,99.0395,79.0
98.9529,2.0548891983970226,0.0,-3.108203416524115,154.815,738.701,461.299,639.319,560.681,99.0395,79.0
98.9975,2.0548891983970226,0.0,-3.108203416524115,154.815,738.701,461.299,639.319,560.681,99.0395,79.0
99.041,2.0548891983970226,0.0,-3.108203416524115,154.815,738.701,461.299,639.319,560.681,99.0395,79.0
99.0826,2.0548891983970226,85.3338,-3.1300570939961005,153.684,742.096,457.904,638.264,561.736,99.0395,79.0
99.1257,2.023032112561943,0.0,-3.1300570939961005,153.684,742.096,457.904,638.264,561.736,99.0395,75.5
99.1688,2.023032112561943,0.0,-3.1300570939961005,153.684,742.096,457.904,638.264,561.736,99.0395,75.5
99.2123,2.023032112561943,701.298,2.955744299941845,146.228,770.889,429.111,628.3,571.7,99.0395,75.5
99.2572,1.8118132792591597,227.728,2.8529867776526956,144.788,785.078,414.922,623.39,576.61,99.0395,75.5
99.2988,1.7412438458119137,302.76,2.766712700659684,144.77,796.878,403.122,619.306,580.694,99.0395,75.5
99.3452,1.6936783787878518,78.744,2.722237500614764,145.183,802.984,397.016,617.193,582.807,99.0395,75.5
99.3902,1.6722142748477138,0.0,2.722237500614764,145.183,802.984,397.016,617.193,582.807,99.0395,75.5
99.4471,1.6722142748477138,0.0,2.722237500614764,145.183,802.984,397.016,617.193,582.807,99.0395,75.5
99.5012,1.6722142748477138,0.0,2.722237500614764,145.183,802.984,397.016,617.193,582.807,99.0395,75.5
99.5512,1.6722142748477138,0.0,2.722237500614764,145.183,802.984,397.016,617.193,582.807,98.079,75.5
99.5951,1.6722142748477138,0.0,2.722237500614764,145.183,802.984,397.016,617.193,582.807,98.079,75.5
99.6367,1.6722142748477138,0.0,2.722237500614764,145.183,802.984,397.016,617.193,582.807,98.079,75.5
99.674,1.6722142748477138,0.0,2.722237500614764,145.183,802.984,397.016,617.193,582.807,98.079,75.5
99.711,1.6722142748477138,0.0,2.722237500614764,145.183,802.984,397.016,617.193,582.807,98.079,75.5
99.7485,1.6722142748477138,280.218,2.643092549734201,139.876,810.745,389.255,607.443,592.557,96.8303,75.5
99.7873,1.5970810214760274,67.6251,2.6256817564701493,138.875,812.38,387.62,605.389,594.611,96.8303,75.5
99.8271,1.5822458254342329,202.042,2.554725891555761,136.231,819.308,380.692,598.027,601.973,95.8698,75.5
99.8653,1.5320543527512904,32.4424,2.54583180329131,135.954,820.159,379.841,597.122,602.878,95.8698,75.5
99.9034,1.5262197233460022,0.0,2.54583180329131,135.954,820.159,379.841,597.122,602.878,95.8698,75.5
99.9389,1.5262197233460022,0.0,2.54583180329131,135.954,820.159,379.841,597.122,602.878,95.8698,75.5
99.9742,1.5262197233460022,0.0,2.54583180329131,135.954,820.159,379.841,597.122,602.878,95.8698,75.5
100.007,1.5262197233460022,0.0,2.54583180329131,135.954,820.159,379.841,597.122,602.878,95.8698,75.5
100.043,1.5262197233460022,0.0,2.54583180329131,135.954,820.159,379.841,597.122,602.878,95.8698,75.5
100.081,1.5262197233460022,0.0,2.54583180329131,135.954,820.159,379.841,597.122,602.878,95.8698,75.5
100.163,1.5262197233460022,0.0,2.54583180329131,135.954,820.159,379.841,597.122,602.878,95.8698,75.5
100.199,1.5262197233460022,0.0,2.54583180329131,135.954,820.159,379.841,597.122,602.878,95.8698,75.5
100.232,1.5262197233460022,0.0,2.54583180329131,135.954,820.159,379.841,597.122,602.878,95.8698,75.5
100.268,1.5262197233460022,184.204,2.4980885377824635,140.682,828.279,371.721,597.135,602.865,93.6606,75.5
100.302,1.5286001422233766,35.9297,2.4910202403469563,141.438,829.53,370.47,597.137,602.863,93.6606,75.5
100.336,1.528945254171374,0.0,2.4910202403469563,141.438,829.53,370.47,597.137,602.863,93.6606,75.5
100.376,1.528945254171374,0.0,2.4910202403469563,141.438,829.53,370.47,597.137,602.863,93.6606,75.5
100.414,1.528945254171374,0.0,2.4910202403469563,141.438,829.53,370.47,597.137,602.863,93.6606,75.5
100.45,1.528945254171374,0.0,2.4910202403469563,141.438,829.53,370.47,597.137,602.863,93.6606,75.5
100.489,1.528945254171374,0.0,2.4910202403469563,141.438,829.53,370.47,597.137,602.863,93.6606,75.5
100.525,1.528945254171374,0.0,2.4910202403469563,141.438,829.53,370.47,597.137,602.863,93.6606,75.5
100.556,1.528945254171374,0.0,2.4910202403469563,141.438,829.53,370.47,597.137,602.863,93.6606,75.5
100.591,1.528945254171374,0.0,2.4910202403469563,141.438,829.53,370.47,597.137,602.863,93.6606,75.5
