TimeStamp,PlayerForwardRadian,PlayerVelocity,PlayerRelativeDirectionRadian,RelativeDistance,Dist_from_Top,Dist_from_Bottom,Dist_from_Left,Dist_from_Right,PlayerHP,PlayerStamina
201.123,-0.939717,556.549,-1.02001,661.304,106.374,1093.63,249.232,950.768,100.0,100.0
201.173,-0.939717,600.0,-1.02234,631.784,130.76,1069.24,265.935,934.065,100.0,100.0
201.224,-0.939717,600.0,-1.02555,601.318,155.754,1044.25,283.467,916.533,100.0,100.0
201.28,-0.939717,600.0,-1.03008,567.531,183.314,1016.69,303.192,896.808,100.0,100.0
201.332,-0.939717,124.989,-1.0317,556.585,192.234,1007.77,309.6,890.4,100.0,100.0
201.391,-0.939717,0.0,-1.0317,556.585,192.234,1007.77,309.6,890.4,100.0,100.0
201.459,-0.939717,137.5,-1.03285,549.691,197.824,1002.18,313.685,886.315,100.0,100.0
201.517,-0.939717,257.761,-1.03517,536.38,208.619,991.38,321.574,878.426,100.0,100.0
201.572,-0.939717,370.736,-1.03865,517.576,223.874,976.126,332.721,867.279,100.0,100.0
201.619,-0.939717,465.826,-1.04296,496.058,241.337,958.664,345.482,854.518,100.0,100.0
201.67,-0.939717,569.734,-1.04903,468.625,263.611,936.389,361.76,838.24,100.0,100.0
201.716,-0.939717,600.0,-1.05594,440.848,286.181,913.819,378.253,821.747,100.0,100.0
201.773,-0.930554,600.0,-1.06602,406.833,313.785,886.215,398.582,801.418,100.0,100.0
201.827,-0.832816,600.0,-1.08058,375.066,338.985,861.015,418.743,781.257,100.0,100.0
201.887,-0.640393,600.0,-1.1115,340.819,364.381,835.619,444.239,755.76,100.0,100.0
201.967,-0.447971,600.0,-1.18953,300.318,391.126,808.874,483.583,716.417,100.0,100.0
202.031,-0.40521,600.0,-1.28072,271.918,409.322,790.678,517.553,682.447,100.0,100.0
202.093,-0.40521,106.701,-1.31396,263.656,414.872,785.128,528.355,671.645,100.0,95.0
202.152,-0.40521,0.0,-1.31396,263.656,414.872,785.128,528.355,671.645,100.0,95.0
202.217,-0.40521,571.733,-1.48149,238.216,432.613,767.387,574.084,625.916,100.0,95.0
202.283,-0.40521,168.294,-1.63474,218.0,452.325,747.675,609.261,590.739,100.0,95.0
202.366,-0.40521,0.0,-1.63504,216.089,454.236,745.764,609.202,590.798,100.0,95.0
202.4,-0.40521,43.4941,-1.63897,216.526,453.856,746.144,610.079,589.921,100.0,95.0
202.45,-0.40521,0.0,-1.6398,216.576,453.819,746.181,610.263,589.737,100.0,95.0
202.547,-0.40521,0.0,-1.63976,216.294,454.1,745.9,610.234,589.766,100.0,95.0
202.62,-0.40521,0.0,-1.63956,214.965,455.422,744.578,610.099,589.901,100.0,95.0
202.705,-0.40521,0.0,-1.63927,210.421,459.952,740.048,609.726,590.274,100.0,95.0
202.738,-0.40521,41.8906,-1.63833,209.576,460.781,739.219,609.471,590.529,100.0,95.0
202.811,-0.40521,0.0,-1.63755,208.885,461.46,738.54,609.263,590.737,100.0,90.0
202.867,-0.40521,0.0,-1.63755,208.885,461.46,738.54,609.263,590.737,100.0,90.0
202.896,-0.40521,360.722,-1.64101,198.466,471.903,728.097,609.253,590.747,100.0,90.0
203.007,-0.40521,0.0,-1.65351,189.346,481.181,718.819,610.974,589.026,100.0,90.0
203.039,-0.40521,113.51,-1.66341,186.303,484.375,715.625,612.56,587.44,100.0,90.0
203.127,-0.40521,0.0,-1.68229,188.733,484.618,715.382,612.849,587.151,100.0,90.0
203.191,-0.40521,62.1725,-1.68394,189.005,484.511,715.489,612.996,587.004,100.0,90.0
203.297,-0.40521,0.0,-1.68394,189.005,484.511,715.489,612.996,587.004,100.0,90.0
203.353,-0.40521,79.0341,-1.69159,186.161,487.503,712.497,614.09,585.91,100.0,90.0
203.42,-0.40521,0.0,-1.69205,185.693,487.977,712.023,614.118,585.882,100.0,90.0
203.499,-0.40521,0.0,-1.69205,185.693,487.977,712.023,614.118,585.882,100.0,90.0
203.533,-0.40521,0.0,-1.69205,185.693,487.977,712.023,614.118,585.882,100.0,90.0
203.672,-0.40521,0.0,-1.69205,185.693,487.977,712.023,614.118,585.882,100.0,90.0
203.71,-0.40521,0.0,-1.69205,185.693,487.977,712.023,614.118,585.882,100.0,90.0
203.824,-0.40521,0.0,-1.69205,185.693,487.977,712.023,614.118,585.882,100.0,90.0
203.859,-0.40521,0.0,-1.69205,185.693,487.977,712.023,614.118,585.882,100.0,90.0
203.993,-0.40521,0.0,-1.69205,185.693,487.977,712.023,614.118,585.882,100.0,90.0
204.026,-0.40521,0.0,-1.69205,185.693,487.977,712.023,614.118,585.882,100.0,90.0
204.106,-0.40521,0.0,-1.69205,185.693,487.977,712.023,614.118,585.882,100.0,90.0
204.172,-0.40521,0.0,-1.69205,185.693,487.977,712.023,614.118,585.882,100.0,90.0
204.233,-0.40521,0.0,-1.69205,185.693,487.977,712.023,614.118,585.882,100.0,90.0
204.361,-0.40521,0.0,-1.69205,185.693,487.977,712.023,614.118,585.882,100.0,90.0
204.395,-0.40521,0.0,-1.69205,185.693,487.977,712.023,614.118,585.882,99.0469,90.0
204.519,-0.40521,494.318,-1.36129,167.55,508.42,691.58,556.81,643.19,99.0469,90.0
204.652,-0.40521,0.0,-1.40846,158.924,515.472,684.528,565.97,634.03,98.0938,90.0
204.768,-0.40521,0.0,-1.40846,158.924,515.472,684.528,565.97,634.03,98.0938,100.0
204.913,-0.40521,0.0,-1.40955,158.822,515.545,684.455,566.157,633.843,97.1408,100.0
205.042,-0.40521,0.0,-1.40955,158.822,515.545,684.455,566.157,633.843,97.1408,100.0
205.152,-0.40521,1247.62,-0.807798,235.723,501.934,698.066,428.751,771.249,93.5191,100.0
205.241,-0.40521,0.0,-0.807798,235.723,501.934,698.066,428.751,771.249,93.5191,100.0
205.316,-0.40521,0.0,-0.807798,235.723,501.934,698.066,428.751,771.249,93.5191,100.0
205.379,-0.40521,0.0,-0.807798,235.723,501.934,698.066,428.751,771.249,93.5191,100.0
205.439,-0.40521,0.0,-0.807798,235.723,501.934,698.066,428.751,771.249,93.5191,100.0
205.495,-0.40521,0.0,-0.807798,235.723,501.934,698.066,428.751,771.249,93.5191,100.0
205.558,-0.40521,223.487,-0.711247,237.262,517.427,682.573,411.919,788.081,92.3754,100.0
205.608,-0.40521,0.0,-0.702553,237.51,518.835,681.165,410.39,789.61,92.3754,100.0
205.664,-0.40521,0.0,-0.702553,237.51,518.835,681.165,410.39,789.61,92.3754,100.0
205.715,-0.40521,0.0,-0.702553,237.51,518.835,681.165,410.39,789.61,92.3754,100.0
205.764,-0.40521,0.0,-0.702553,237.51,518.835,681.165,410.39,789.61,92.3754,100.0
205.825,-0.40521,0.0,-0.702553,237.51,518.835,681.165,410.39,789.61,92.3754,100.0
205.899,-0.40521,0.0,-0.702553,237.51,518.835,681.165,410.39,789.61,92.3754,100.0
205.969,-0.40521,0.0,-0.702553,237.51,518.835,681.165,410.39,789.61,92.3754,100.0
206.041,-0.40521,0.0,-0.702553,237.51,518.835,681.165,410.39,789.61,92.3754,100.0
206.112,-0.40521,0.0,-0.702553,237.51,518.835,681.165,410.39,789.61,92.3754,100.0
206.183,-0.551818,145.187,-0.734519,238.791,512.262,687.738,414.437,785.563,92.3754,100.0
206.25,-0.551818,283.132,-0.802514,242.394,498.0,702.0,423.217,776.783,89.9927,100.0
206.326,-0.551818,1243.07,-0.58929,315.884,496.748,703.252,329.051,870.949,89.9927,100.0
206.406,-0.551818,0.312983,-0.58929,315.884,496.748,703.252,329.051,870.949,89.9927,100.0
206.502,-0.551818,93.7452,-0.58929,315.884,496.748,703.252,329.051,870.949,89.9927,100.0
206.582,-0.551818,0.0,-0.58929,315.884,496.748,703.252,329.051,870.949,89.9927,100.0
206.64,-0.551818,0.0,-0.58929,315.884,496.748,703.252,329.051,870.949,89.9927,100.0
206.701,-0.551818,0.0,-0.58929,315.884,496.748,703.252,329.051,870.949,89.9927,100.0
206.758,-0.551818,0.0,-0.58929,315.884,496.748,703.252,329.051,870.949,89.9927,100.0
206.811,-0.551818,0.0,-0.58929,315.884,496.748,703.252,329.051,870.949,89.9927,100.0
206.867,-0.661774,114.427,-0.588174,311.102,499.694,700.306,332.834,867.166,89.9927,100.0
206.909,-0.661774,199.67,-0.586156,302.814,504.801,695.199,339.39,860.61,89.9927,100.0
206.972,-0.661774,329.309,-0.581158,284.078,516.35,683.65,354.217,845.783,89.9927,100.0
207.042,-0.661774,473.421,-0.571377,253.412,535.264,664.736,378.498,821.502,89.9927,100.0
207.119,-0.661774,600.0,-0.552501,209.769,562.216,637.784,413.098,786.902,89.9927,100.0
207.186,-0.661774,600.0,-0.526618,169.776,586.976,613.024,444.884,755.117,89.9927,100.0
207.294,-0.661774,524.302,-0.40205,110.27,629.158,570.842,490.18,709.82,89.9927,100.0
207.374,-0.661774,14.1312,-0.35948,104.218,635.644,564.356,494.1,705.9,87.7053,100.0
207.443,-0.661774,0.0,-0.35948,104.218,635.644,564.356,494.1,705.9,87.7053,100.0
207.513,-0.35948,0.0,-0.35948,104.218,635.644,564.356,494.1,705.9,87.7053,100.0
207.582,-0.35948,0.0,-0.35948,104.218,635.644,564.356,494.1,705.9,87.7053,100.0
207.641,-0.35948,0.0,-0.35948,104.218,635.644,564.356,494.1,705.9,87.7053,100.0
207.709,-0.35948,0.0,-0.35948,104.218,635.644,564.356,494.1,705.9,87.7053,100.0
207.779,-0.35948,0.0,-0.35948,104.218,635.644,564.356,494.1,705.9,87.7053,100.0
207.821,-0.35948,0.0,-0.35948,104.218,635.644,564.356,494.1,705.9,86.7522,100.0
207.879,-0.35948,0.0,-0.35948,104.218,635.644,564.356,494.1,705.9,86.7522,100.0
207.937,-0.35948,0.0,-0.35948,104.218,635.644,564.356,494.1,705.9,86.7522,100.0
207.99,-0.35948,0.0,-0.35948,104.218,635.644,564.356,494.1,705.9,86.7522,100.0
208.029,-0.35948,0.0,-0.35948,104.218,635.644,564.356,494.1,705.9,86.7522,100.0
208.086,-0.35948,0.0,-0.35948,104.218,635.644,564.356,494.1,705.9,86.7522,100.0
208.155,-0.35948,0.0,-0.35948,104.218,635.644,564.356,494.1,705.9,86.7522,100.0
208.201,-0.35948,0.0,-0.35948,104.218,635.644,564.356,494.1,705.9,86.7522,100.0
208.262,-0.35948,0.0,-0.374834,105.808,633.569,566.431,493.195,706.805,83.4165,100.0
208.323,-0.374834,1244.38,-0.0613061,169.245,661.938,538.062,422.729,777.271,83.4165,100.0
208.372,-0.0613061,39.0637,-0.0613061,169.245,661.938,538.062,422.729,777.271,83.4165,100.0
208.437,-0.0613061,24.3631,-0.0613061,169.245,661.938,538.062,422.729,777.271,83.4165,100.0
208.504,-0.0613061,90.2399,-0.0613061,169.245,661.938,538.062,422.729,777.271,83.4165,100.0
208.544,-0.0613061,129.352,-0.0613061,169.245,661.938,538.062,422.729,777.271,83.4165,100.0
208.61,-0.0613061,51.7136,-0.00957551,165.966,670.718,529.282,425.698,774.302,82.2728,100.0
208.672,-0.00957551,0.0,-0.00957551,165.966,670.718,529.282,425.698,774.302,82.2728,100.0
208.73,-0.00957551,0.0,-0.00957551,165.966,670.718,529.282,425.698,774.302,82.2728,100.0
208.79,-0.00957551,0.0,-0.00957551,165.966,670.718,529.282,425.698,774.302,82.2728,100.0
