TimeStamp,PlayerButtonSeries,RelativeDistance,Dist_from_Top,Dist_from_Bottom,Dist_from_Left,Dist_from_Right,PlayerHP,PlayerStamina
157.813,203,124.217,980.98,219.02,381.117,818.883,100.0,100.0
157.853,203,124.217,980.98,219.02,381.117,818.883,100.0,100.0
157.887,203,124.217,980.98,219.02,381.117,818.883,100.0,100.0
157.925,203,124.217,980.98,219.02,381.117,818.883,100.0,100.0
157.966,203,124.217,980.98,219.02,381.117,818.883,100.0,100.0
158.002,203,124.217,980.98,219.02,381.117,818.883,100.0,100.0
158.037,203,124.217,980.98,219.02,381.117,818.883,100.0,100.0
158.071,203,124.217,980.98,219.02,381.117,818.883,100.0,100.0
158.109,203,131.198,988.688,211.312,377.276,822.724,100.0,100.0
158.146,203,132.132,989.704,210.296,376.769,823.231,100.0,100.0
158.183,203,132.132,989.704,210.296,376.769,823.231,100.0,100.0
158.216,203,132.132,989.704,210.296,376.769,823.231,100.0,100.0
158.259,203,132.132,989.704,210.296,376.769,823.231,100.0,100.0
158.297,203,132.132,989.704,210.296,376.769,823.231,100.0,100.0
158.336,203,132.132,989.704,210.296,376.769,823.231,100.0,100.0
158.379,203,132.132,989.704,210.296,376.769,823.231,100.0,100.0
158.417,203,132.132,989.704,210.296,376.769,823.231,100.0,100.0
158.454,203,132.132,989.704,210.296,376.769,823.231,100.0,100.0
158.491,203,132.132,989.704,210.296,376.769,823.231,100.0,100.0
158.53,203,132.132,989.704,210.296,376.769,823.231,100.0,100.0
158.565,203,132.132,989.704,210.296,376.769,823.231,100.0,100.0
158.604,203,132.132,989.704,210.296,376.769,823.231,100.0,100.0
158.64,203,132.132,989.704,210.296,376.769,823.231,100.0,100.0
158.678,0,132.132,989.704,210.296,376.769,823.231,100.0,100.0
158.717,5,135.351,992.891,207.109,377.215,822.785,100.0,100.0
158.755,5,135.351,992.891,207.109,377.215,822.785,100.0,100.0
158.792,5,135.351,992.891,207.109,377.215,822.785,100.0,100.0
158.831,5,135.351,992.891,207.109,377.215,822.785,100.0,100.0
158.868,5,135.351,992.891,207.109,377.215,822.785,100.0,100.0
158.904,5,135.351,992.891,207.109,377.215,822.785,100.0,100.0
158.941,5,135.351,992.891,207.109,377.215,822.785,100.0,100.0
158.979,5,135.351,992.891,207.109,377.215,822.785,100.0,100.0
159.017,5,135.351,992.891,207.109,377.215,822.785,100.0,100.0
159.054,5,135.351,992.891,207.109,377.215,822.785,100.0,100.0
159.09,5,135.351,992.891,207.109,377.215,822.785,100.0,100.0
159.128,5,135.351,992.891,207.109,377.215,822.785,100.0,100.0
159.166,5,135.351,992.891,207.109,377.215,822.785,100.0,100.0
159.203,5,135.351,992.891,207.109,377.215,822.785,100.0,100.0
159.243,5,135.351,992.891,207.109,377.215,822.785,100.0,100.0
159.282,5,135.351,992.891,207.109,377.215,822.785,100.0,100.0
159.317,103,135.351,992.891,207.109,377.215,822.785,100.0,100.0
159.351,103,135.351,992.891,207.109,377.215,822.785,100.0,100.0
159.387,103,135.351,992.891,207.109,377.215,822.785,100.0,100.0
159.425,103,135.351,992.891,207.109,377.215,822.785,100.0,100.0
159.462,103,135.351,992.891,207.109,377.215,822.785,100.0,100.0
159.499,103,135.351,992.891,207.109,377.215,822.785,100.0,100.0
159.534,103,135.351,992.891,207.109,377.215,822.785,100.0,100.0
159.572,103,135.351,992.891,207.109,377.215,822.785,100.0,100.0
159.606,103,135.351,992.891,207.109,377.215,822.785,100.0,100.0
159.641,103,135.351,992.891,207.109,377.215,822.785,100.0,100.0
159.678,103,134.646,991.503,208.497,381.525,818.475,100.0,100.0
159.716,103,124.359,980.842,219.158,382.592,817.408,100.0,100.0
159.751,103,91.6063,947.675,252.324,380.851,819.149,100.0,100.0
159.786,103,77.2511,931.318,268.682,385.216,814.784,100.0,100.0
159.824,103,77.674,927.493,272.507,394.811,805.189,100.0,100.0
159.861,103,77.1756,924.367,275.633,399.249,800.751,100.0,100.0
159.899,103,77.2754,921.034,278.966,404.34,795.66,100.0,100.0
159.935,103,77.0453,920.998,279.002,404.0,796.0,100.0,100.0
159.977,103,77.8618,927.857,272.143,394.522,805.478,100.0,100.0
160.029,103,77.0778,929.592,270.408,389.063,810.937,100.0,100.0
160.058,103,77.2779,932.268,267.732,382.574,817.426,100.0,100.0
160.108,103,76.9975,933.297,266.703,378.106,821.894,100.0,100.0
160.136,103,76.9975,933.297,266.703,378.106,821.894,100.0,100.0
160.164,103,76.9975,933.297,266.703,378.106,821.894,100.0,100.0
160.195,103,76.9975,933.297,266.703,378.106,821.894,100.0,100.0
160.233,103,76.9975,933.297,266.703,378.106,821.894,100.0,100.0
160.27,103,76.9975,933.297,266.703,378.106,821.894,100.0,100.0
160.307,103,76.9975,933.297,266.703,378.106,821.894,100.0,100.0
160.343,103,76.9975,933.297,266.703,378.106,821.894,100.0,100.0
160.378,103,76.9975,933.297,266.703,378.106,821.894,100.0,100.0
160.415,103,76.9975,933.297,266.703,378.106,821.894,100.0,100.0
160.452,103,76.9975,933.297,266.703,378.106,821.894,100.0,100.0
160.491,103,76.9975,933.297,266.703,378.106,821.894,100.0,100.0
160.526,103,76.9975,933.297,266.703,378.106,821.894,100.0,100.0
160.564,103,76.9975,933.297,266.703,378.106,821.894,100.0,100.0
160.598,103,76.9975,933.297,266.703,378.106,821.894,100.0,100.0
160.633,103,76.9975,933.297,266.703,378.106,821.894,100.0,100.0
160.67,103,76.9975,933.297,266.703,378.106,821.894,100.0,100.0
160.706,103,76.9975,933.297,266.703,378.106,821.894,100.0,100.0
160.744,103,76.9975,933.297,266.703,378.106,821.894,100.0,100.0
160.779,103,76.9975,933.297,266.703,378.106,821.894,100.0,100.0
160.814,103,76.9975,933.297,266.703,378.106,821.894,100.0,100.0
160.851,103,76.9975,933.297,266.703,378.106,821.894,100.0,100.0
160.887,103,76.9975,933.297,266.703,378.106,821.894,100.0,100.0
160.924,103,76.9975,933.297,266.703,378.106,821.894,100.0,100.0
160.959,201,76.9975,933.297,266.703,378.106,821.894,100.0,100.0
160.995,201,76.9975,933.297,266.703,378.106,821.894,100.0,100.0
161.031,201,76.9994,933.451,266.55,377.521,822.479,100.0,100.0
161.066,201,76.9995,933.486,266.514,377.383,822.617,100.0,100.0
161.104,201,77.84,933.337,266.663,377.969,822.031,100.0,100.0
161.142,201,77.1648,932.56,267.441,377.631,822.369,100.0,100.0
161.18,201,76.7238,932.585,267.415,375.612,824.388,100.0,100.0
161.216,201,76.4754,932.391,267.609,375.337,824.663,100.0,100.0
161.253,201,76.347,932.317,267.683,375.075,824.925,100.0,100.0
161.29,201,76.3016,932.29,267.71,374.986,825.014,100.0,100.0
161.326,201,76.1971,932.19,267.81,374.953,825.047,100.0,100.0
161.364,201,76.0291,932.002,267.998,375.029,824.971,100.0,100.0
161.4,201,76.0301,931.912,268.088,375.44,824.56,100.0,100.0
161.436,0,76.0304,931.864,268.136,375.655,824.346,100.0,100.0
161.473,0,76.0405,931.581,268.419,376.906,823.094,100.0,100.0
161.512,0,76.0406,931.521,268.479,377.15,822.85,100.0,100.0
161.548,0,76.0349,931.304,268.696,377.982,822.018,100.0,100.0
161.584,0,76.039,931.221,268.779,378.315,821.685,100.0,100.0
161.623,202,76.039,931.221,268.779,378.315,821.685,100.0,100.0
161.661,202,76.039,931.221,268.779,378.315,821.685,100.0,100.0
161.696,202,76.0417,931.388,268.612,377.683,822.317,100.0,100.0
161.733,202,76.0417,931.41,268.59,377.595,822.405,100.0,100.0
161.769,202,76.6713,931.315,268.685,377.972,822.028,100.0,100.0
161.811,202,76.7999,931.374,268.626,377.736,822.264,100.0,100.0
161.847,202,76.5373,931.486,268.514,376.102,823.898,100.0,100.0
161.883,202,76.284,931.293,268.707,375.805,824.195,100.0,100.0
161.92,202,76.1702,931.226,268.774,375.576,824.424,100.0,100.0
161.958,202,76.1319,931.203,268.797,375.5,824.5,100.0,100.0
161.996,202,76.019,931.087,268.913,375.502,824.498,100.0,100.0
162.032,202,76.0191,931.066,268.934,375.603,824.397,100.0,100.0
162.067,202,76.0209,930.953,269.047,376.119,823.881,100.0,100.0
162.103,5,77.6593,932.368,267.632,377.277,822.723,100.0,100.0
162.14,5,77.3299,931.746,268.254,378.434,821.566,100.0,100.0
162.179,5,78.0985,932.161,267.838,379.88,820.12,100.0,100.0
162.213,0,77.8894,931.773,268.227,380.503,819.497,100.0,100.0
162.249,0,77.7164,931.442,268.558,381.033,818.967,100.0,100.0
162.285,203,77.7164,931.442,268.558,381.033,818.967,100.0,100.0
162.322,203,77.7164,931.442,268.558,381.033,818.967,100.0,100.0
162.358,203,77.7164,931.442,268.558,381.033,818.967,100.0,100.0
162.397,203,77.7164,931.442,268.558,381.033,818.967,100.0,100.0
162.432,203,77.7164,931.442,268.558,381.033,818.967,100.0,100.0
162.47,203,77.7164,931.442,268.558,381.033,818.967,100.0,100.0
162.505,203,77.7164,931.442,268.558,381.033,818.967,100.0,100.0
162.543,203,77.7164,931.442,268.558,381.033,818.967,100.0,100.0
162.579,203,77.7164,931.442,268.558,381.033,818.967,100.0,100.0
162.617,203,77.7164,931.442,268.558,381.033,818.967,100.0,100.0
162.653,203,77.7164,931.442,268.558,381.033,818.967,100.0,100.0
162.689,203,77.7164,931.442,268.558,381.033,818.967,100.0,100.0
162.727,203,77.7164,931.442,268.558,381.033,818.967,100.0,100.0
162.766,203,77.7164,931.442,268.558,381.033,818.967,100.0,100.0
162.803,203,77.7164,931.442,268.558,381.033,818.967,100.0,100.0
162.839,203,77.7164,931.442,268.558,381.033,818.967,100.0,100.0
162.876,203,77.7164,931.442,268.558,381.033,818.967,100.0,100.0
162.913,203,77.7164,931.442,268.558,381.033,818.967,100.0,100.0
162.949,203,77.7164,931.442,268.558,381.033,818.967,100.0,100.0
162.987,203,77.7164,931.442,268.558,381.033,818.967,100.0,100.0
163.025,203,77.7164,931.442,268.558,381.033,818.967,100.0,100.0
163.062,203,77.7164,931.442,268.558,381.033,818.967,100.0,100.0
163.098,203,76.2531,785.431,414.569,332.552,867.448,100.0,100.0
163.133,203,76.2588,785.76,414.24,331.679,868.321,100.0,100.0
163.207,203,76.0768,785.795,414.205,331.59,868.41,100.0,100.0
163.272,203,76.0798,786.035,413.965,331.02,868.98,100.0,100.0
163.331,203,76.2433,786.035,413.965,331.02,868.98,100.0,100.0
163.373,203,76.5763,786.035,413.965,331.02,868.98,100.0,100.0
163.394,203,77.0176,786.035,413.965,331.02,868.98,100.0,100.0
163.452,203,79.1163,786.035,413.965,331.02,868.98,100.0,100.0
163.493,203,81.3996,786.035,413.965,331.02,868.98,100.0,100.0
163.561,203,86.3501,786.035,413.965,331.02,868.98,100.0,100.0
163.601,203,89.9645,786.035,413.965,331.02,868.98,100.0,100.0
163.65,203,93.7849,786.035,413.965,331.02,868.98,100.0,100.0
163.69,0,93.7849,786.035,413.965,331.02,868.98,100.0,100.0
163.737,0,93.7849,786.035,413.965,331.02,868.98,100.0,100.0
163.781,0,93.7849,786.035,413.965,331.02,868.98,100.0,100.0
163.824,202,93.7849,786.035,413.965,331.02,868.98,100.0,100.0
163.87,202,93.7849,786.035,413.965,331.02,868.98,100.0,100.0
163.908,202,77.016,792.768,407.232,346.408,853.592,100.0,100.0
163.953,202,77.016,792.756,407.244,346.414,853.586,100.0,100.0
163.996,202,77.016,792.688,407.312,346.45,853.55,100.0,100.0
164.038,202,76.9762,792.7,407.3,346.488,853.512,100.0,100.0
164.084,202,76.1456,792.025,407.975,347.783,852.217,100.0,100.0
164.124,202,76.121,791.995,408.005,347.828,852.172,100.0,100.0
164.166,202,76.0167,791.896,408.104,347.999,852.001,100.0,100.0
164.208,202,76.0167,791.914,408.086,347.989,852.011,100.0,100.0
164.252,202,76.0178,792.268,407.732,347.798,852.202,100.0,100.0
164.296,5,80.4174,790.732,409.268,343.633,856.367,100.0,100.0
164.338,5,79.8165,792.477,407.523,343.416,856.584,100.0,100.0
164.379,5,129.436,771.048,428.952,298.658,901.342,100.0,100.0
164.422,5,129.104,772.127,427.873,298.503,901.497,100.0,100.0
164.463,5,128.974,772.557,427.443,298.441,901.559,100.0,100.0
164.504,5,128.974,772.557,427.443,298.441,901.559,100.0,100.0
164.546,5,128.974,772.557,427.443,298.441,901.559,100.0,100.0
164.587,5,122.44,776.745,423.255,303.693,896.307,100.0,100.0
164.629,5,111.093,781.376,418.624,314.054,885.946,100.0,100.0
164.669,5,95.6328,785.203,414.797,329.37,870.63,100.0,100.0
164.71,5,85.958,786.089,413.911,339.848,860.152,100.0,100.0
164.746,5,76.4831,788.985,411.015,349.115,850.885,100.0,100.0
164.788,5,76.4832,788.905,411.095,349.163,850.837,100.0,100.0
164.826,5,76.484,788.589,411.411,349.351,850.649,100.0,100.0
164.87,5,76.4841,788.418,411.582,349.454,850.546,100.0,100.0
164.906,5,76.5043,786.813,413.187,350.431,849.569,100.0,100.0
164.948,5,76.505,786.417,413.583,350.686,849.314,100.0,100.0
164.986,5,76.5146,785.343,414.657,351.384,848.616,100.0,100.0
165.027,5,76.5147,785.265,414.735,351.436,848.564,100.0,100.0
165.065,5,76.5153,785.017,414.983,351.604,848.396,100.0,100.0
165.107,5,76.5153,785.003,414.997,351.613,848.387,100.0,100.0
165.147,5,76.5986,788.053,411.947,349.543,850.457,100.0,100.0
165.185,5,76.599,788.459,411.541,349.295,850.705,100.0,100.0
165.224,5,76.709,792.237,407.763,347.032,852.968,100.0,100.0
165.263,5,76.3769,792.531,407.469,347.252,852.748,100.0,100.0
165.303,5,76.1741,793.05,406.95,347.21,852.79,100.0,100.0
165.347,5,76.1482,793.069,406.931,347.229,852.771,100.0,100.0
165.383,5,76.0962,792.842,407.158,347.406,852.594,100.0,100.0
165.425,5,76.0962,792.74,407.26,347.46,852.54,100.0,100.0
165.465,5,76.0708,792.332,407.668,347.704,852.296,100.0,100.0
165.505,5,76.0708,792.287,407.713,347.728,852.272,100.0,100.0
165.546,5,76.0714,792.021,407.979,347.87,852.13,100.0,100.0
165.585,5,78.8025,790.779,409.221,345.437,854.563,100.0,100.0
165.623,5,77.5826,791.36,408.64,346.509,853.491,100.0,100.0
165.664,5,77.1933,791.263,408.737,347.004,852.996,100.0,100.0
165.708,5,76.2483,791.184,408.816,348.124,851.876,100.0,100.0
165.75,5,79.4639,789.209,410.791,345.544,854.456,100.0,100.0
165.789,5,76.4047,789.842,410.158,348.703,851.297,100.0,100.0
165.826,5,77.794,788.284,411.716,348.007,851.993,100.0,100.0
165.865,5,83.0676,785.049,414.951,343.798,856.202,100.0,100.0
165.904,5,91.5675,780.295,419.705,336.741,863.259,100.0,100.0
165.942,202,93.122,779.426,420.574,335.45,864.55,100.0,100.0
165.986,202,93.122,779.426,420.574,335.45,864.55,100.0,100.0
166.019,202,93.122,779.426,420.574,335.45,864.55,100.0,100.0
166.063,202,93.122,779.426,420.574,335.45,864.55,100.0,100.0
166.1,202,78.9772,787.455,412.545,347.124,852.876,100.0,100.0
166.14,202,77.0181,789.313,410.687,348.301,851.699,100.0,100.0
166.178,202,77.0251,790.684,409.316,347.513,852.487,100.0,100.0
166.22,202,76.9881,790.746,409.254,347.522,852.478,100.0,100.0
166.258,202,76.7192,791.138,408.862,347.613,852.387,100.0,100.0
166.296,0,76.5445,791.266,408.734,347.741,852.259,100.0,100.0
166.335,0,76.2375,791.53,408.47,347.947,852.053,100.0,100.0
166.373,0,76.0879,791.601,408.399,348.078,851.922,100.0,100.0
166.415,0,76.0879,791.601,408.399,348.078,851.922,100.0,100.0
166.45,0,76.0879,791.601,408.399,348.078,851.922,100.0,100.0
166.487,0,76.0879,791.601,408.399,348.078,851.922,100.0,100.0
166.53,0,76.0879,791.601,408.399,348.078,851.922,100.0,100.0
166.565,0,76.0879,791.601,408.399,348.078,851.922,100.0,100.0
166.6,0,76.0879,791.601,408.399,348.078,851.922,100.0,100.0
166.638,0,76.0879,791.601,408.399,348.078,851.922,100.0,100.0
166.674,7,76.1324,789.318,410.682,349.326,850.674,100.0,100.0
166.712,7,76.4109,784.381,415.619,352.169,847.831,100.0,100.0
166.748,7,77.1754,777.509,422.491,356.552,843.448,100.0,100.0
166.789,7,79.0207,767.639,432.361,363.944,836.056,100.0,100.0
166.824,7,81.0685,759.911,440.089,370.969,829.031,100.0,100.0
166.861,8,79.6533,755.416,444.584,382.212,817.788,100.0,100.0
166.897,8,76.0295,754.477,445.523,395.773,804.227,100.0,100.0
166.935,8,77.2143,751.09,448.91,408.881,791.119,100.0,100.0
166.971,8,76.4107,752.087,447.913,422.899,777.101,100.0,100.0
167.012,8,77.6961,754.072,445.928,438.532,761.468,100.0,100.0
167.071,8,76.2845,765.577,434.423,458.6,741.401,100.0,100.0
167.102,8,77.0669,772.756,427.244,468.515,731.485,100.0,100.0
167.132,7,78.6007,778.076,421.924,475.505,724.495,100.0,100.0
167.16,7,80.3117,783.763,416.237,481.838,718.162,100.0,100.0
167.2,7,82.8106,792.839,407.161,489.797,710.203,100.0,100.0
167.239,7,85.3443,802.407,397.593,496.249,703.751,100.0,100.0
167.279,7,88.0024,813.249,386.751,501.6,698.4,100.0,100.0
167.316,0,88.9515,816.072,383.928,502.994,697.006,100.0,100.0
167.365,5,96.2882,817.451,382.549,510.556,689.444,100.0,100.0
167.394,5,102.303,817.776,382.224,516.639,683.361,100.0,100.0
167.426,5,111.111,817.663,382.337,525.477,674.523,100.0,100.0
167.462,5,122.188,817.12,382.88,536.552,663.448,100.0,100.0
167.501,5,133.773,816.339,383.661,548.113,651.887,100.0,100.0
167.538,5,144.807,815.488,384.512,559.115,640.885,100.0,100.0
167.577,5,156.536,814.517,385.483,570.804,629.196,100.0,100.0
167.616,5,168.222,813.512,386.488,582.446,617.554,100.0,100.0
167.654,5,179.744,812.503,387.497,593.924,606.076,100.0,100.0
167.695,5,192.028,811.433,388.567,606.161,593.839,100.0,100.0
167.731,0,195.347,811.143,388.857,609.468,590.532,100.0,100.0
167.768,0,195.347,811.143,388.857,609.468,590.532,100.0,100.0
167.806,0,195.347,811.143,388.857,609.468,590.532,100.0,100.0
167.847,0,195.347,811.143,388.857,609.468,590.532,100.0,100.0
167.883,0,195.347,811.143,388.857,609.468,590.532,100.0,100.0
167.923,0,195.347,811.143,388.857,609.468,590.532,100.0,100.0
167.962,0,195.347,811.143,388.857,609.468,590.532,100.0,100.0
167.999,0,195.347,811.143,388.857,609.468,590.532,100.0,100.0
